,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0,0.1,1,0.1.1,1.1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,2017-08-25 19:50:00,4.1557,4.380464599999999,4.1625295,4.380464599999999,4.1625295,4.2535844,5.2453957,4.1568812999999984,4.8646235,4.337082,4.9953113,4.1567125,4.155821,4.67047,5.5775905,5.1018685999999995,5.1884804,4.3358436,4.308201,4.1557846,4.697753400000002,4.2528763,4.51305,4.157026,5.497231,4.1563697,4.15684,4.24346,4.1558647,4.1558642,4.452101,5.4763317,4.1569204,5.02502,4.377201,4.3708057,4.564774,4.1557699999999995,4.1568556,4.1568384,4.1563263,4.1559300000000015,4.1567116,4.1556760000000015,4.303503,4.1569709999999995,4.1568027,4.155918,4.9389763
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,2017-08-25 19:52:00,4.1557336000000005,4.381273,4.1638660000000005,4.381273,4.1638660000000005,4.253637,5.288002,4.1569705,4.8652906,4.3376384,5.008015,4.1568190000000005,4.1559224000000015,4.677351,5.596576,5.143763,5.1958246,4.3366190000000016,4.3094363,4.1558633,4.6985154,4.2531095,4.513907,4.1571784,5.505192299999999,4.156423,4.1569129999999985,4.2441945,4.155996,4.156002,4.452828,5.4872003,4.157076999999999,5.0285782999999995,4.3778753,4.371614,4.5654426,4.15584,4.156973000000002,4.156926,4.1563425,4.1561074,4.1567245,4.1556983,4.304759,4.157132,4.1568995000000015,4.1560903,4.955428
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,2017-08-25 19:54:00,4.1557655,4.382063,4.1650743,4.382063,4.1650743,4.253682599999999,5.329937,4.157045,4.865946299999999,4.3381940000000005,5.021429,4.1569095,4.156016,4.686532499999998,5.615874,5.1860266,5.2032776,4.337376,4.310641,4.1559362,4.6992545,4.253311599999999,4.514749,4.1573052000000015,5.513221700000001,4.1564703000000005,4.1569743,4.2448688,4.156115,4.156126,4.4535527,5.4981227,4.1572065,5.032244,4.378542,4.3724050000000005,4.566084,4.1559052,4.157072,4.157,4.1563563,4.1562667,4.1567345,4.15572,4.3059688,4.1572676,4.156982,4.156244,4.9737206
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,2017-08-25 19:56:00,4.155851,4.382955,4.1662235,4.382955,4.1662235,4.253808,5.3696737,4.1571964999999995,4.866704,4.3387660000000015,5.0356956,4.1570864,4.1561904,4.698108,5.6354213,5.228574,5.2109055999999985,4.33823,4.3119283,4.1560745,4.7001143,4.253593,4.515693,4.157557,5.5214524,4.1565604,4.157099700000002,4.245584,4.1563363,4.1563606,4.454397,5.509238,4.157443,5.0361114,4.3792844,4.3732953000000006,4.566841,4.156029,4.1572666,4.1571492999999995,4.1564255,4.156562,4.156814,4.155812,4.3072906,4.157532700000001,4.1571445,4.1565285,4.9938107
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,2017-08-25 19:58:00,4.155931,4.3838644,4.1672835,4.3838644,4.1672835,4.253961599999999,5.4075050000000005,4.157318,4.867479,4.339342,5.0507019999999985,4.1572275,4.156342,4.712559,5.654864,5.2711086,5.218666000000002,4.339099,4.313224,4.1562,4.700988,4.2538805,4.5166607,4.157753,5.529832,4.156639,4.1572022,4.2462792,4.156523,4.156582,4.4552565,5.5205956,4.157629,5.040102,4.3800445,4.3742023,4.5676045,4.156141799999999,4.157421,4.1572695,4.15649,4.15681,4.156886,4.155899,4.3086033,4.157739,4.1572757000000005,4.156765,5.015449
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,2017-08-25 20:00:00,4.1560116,4.3848047,4.1682773,4.3848047,4.1682773,4.2541410000000015,5.4430957000000015,4.157426399999999,4.8682885,4.3399277000000005,5.066449,4.1573477,4.156478,4.7302465,5.674192400000001,5.313244,5.2265697,4.339997,4.314536,4.156316,4.7019014000000015,4.254185,4.517659,4.1579180000000004,5.538355,4.156718700000001,4.157296700000002,4.246964,4.1566873,4.156785500000002,4.456146,5.532211,4.1577854,5.0442233,4.380829,4.3751397,4.568408,4.1562457,4.1575527,4.157376999999999,4.1565633,4.157024,4.1569699999999985,4.155988,4.3099370000000015,4.1579084,4.1573887,4.1569709999999995,5.0387197
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,2017-08-25 20:02:00,4.156036,4.3856779999999995,4.1691294,4.3856779999999995,4.1691294,4.2542553,5.476522,4.1574554,4.869025,4.3404994000000015,5.0828233,4.1573753,4.156525,4.751599,5.6934757000000005,5.3538527,5.2345543,4.3408303,4.3157682,4.1563616,4.702742,4.254421,4.518586,4.1579489999999995,5.5469217,4.156752,4.157324,4.2475567000000005,4.1567388,4.156850299999999,4.456925,5.5439534,4.1578230000000005,5.0483727,4.381549400000001,4.376011,4.569146,4.156288,4.157584,4.157405000000002,4.156568,4.157082,4.1569699999999985,4.156003,4.311177,4.1579356,4.1574183,4.1570253,5.0635314
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,2017-08-25 20:04:00,4.156057,4.386553299999999,4.169891000000002,4.386553299999999,4.169891000000002,4.254350700000002,5.50879,4.157484999999999,4.8697686,4.3410707,5.099871,4.157401,4.1565604,4.777108999999999,5.7126675,5.391931,5.242673,4.3416643,4.3169794,4.1563945,4.703596,4.2546387,4.5195136,4.157982,5.5556116,4.156772,4.1573515,4.248101999999999,4.156778,4.156873,4.4577084000000005,5.555886699999999,4.1578608,5.0526266,4.382267,4.376883,4.5699043,4.15632,4.157615,4.157433,4.1565660000000015,4.1571217,4.1569623999999985,4.1560154,4.3124123,4.1579633000000005,4.1574483,4.1570597000000005,5.0898104
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,2017-08-25 20:06:00,4.15607,4.3874319999999996,4.170579,4.3874319999999996,4.170579,4.2544394,5.539438,4.1575036,4.8705196,4.341643299999999,5.1176080000000015,4.1574125,4.156575,4.806152,5.7315426,5.428386,5.2509303,4.3425007,4.318178,4.156409,4.704457,4.254841000000001,4.520451,4.157995,5.564443,4.156784,4.1573699999999985,4.248610500000002,4.156791,4.156859,4.458493700000001,5.5680094,4.1578800000000005,5.056986,4.3829904000000015,4.3777595,4.570671,4.1563360000000005,4.15763,4.157450700000001,4.156559,4.157126399999999,4.1569576,4.1560235,4.313632,4.1579714,4.1574645,4.1570606,5.1175075
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,2017-08-25 20:08:00,4.156082,4.3883305,4.171206,4.3883305,4.171206,4.2545304,5.5696363,4.157535,4.8712870000000015,4.342219999999998,5.136066400000002,4.157436,4.156593,4.8375554,5.749965,5.4629910000000015,5.259322,4.3433537000000015,4.3193800000000016,4.1564260000000015,4.7053379999999985,4.2550454,4.521406,4.158029,5.573435,4.1568010000000015,4.1573997,4.249099,4.1568136,4.156848399999999,4.4592824,5.580325,4.157915,5.061456,4.3837233,4.3786545,4.5714607,4.156354,4.1576580000000005,4.1574802,4.1565576,4.157145,4.156962,4.1560296999999995,4.3148613,4.1580010000000005,4.157492,4.157078299999999,5.14642
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,2017-08-25 20:10:00,4.1560907,4.3892393,4.171773399999998,4.3892393,4.171773399999998,4.254622,5.5994043,4.157568,4.872067,4.342798999999999,5.1550903,4.1574599999999995,4.156607,4.872145,5.768392,5.4966803,5.2678533,4.3442169999999996,4.320579,4.1564384,4.706233,4.2552449999999995,4.522372,4.1580653,5.582655,4.1568173999999996,4.157431,4.2495627,4.156832,4.156828,4.4600754,5.593008,4.1579514,5.0660253,4.384464,4.37956,4.5722632,4.156367299999999,4.1576867,4.157511,4.1565595,4.157160299999998,4.156974,4.1560326000000005,4.3160872,4.1580324,4.1575203,4.1570926,5.1762385
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,2017-08-25 20:12:00,4.1560946,4.3901606,4.1722865,4.3901606,4.1722865,4.254716999999999,5.6281542999999985,4.1576010000000005,4.8728685,4.343382,5.1747127,4.157482,4.1566167,4.909797,5.7865275999999986,5.528897,5.2765407999999985,4.3450904,4.321779,4.1564445,4.7071505,4.255443,4.523351,4.1581006,5.5922046,4.156832,4.157463,4.2500067,4.1568418,4.1568173999999996,4.460874,5.6060156999999995,4.157986,5.0707005999999994,4.3852134000000005,4.380478,4.5730863,4.156375,4.1577125,4.157541999999999,4.1565647000000014,4.157165,4.1569924,4.1560315999999995,4.317313,4.158061,4.1575475,4.1570983,5.2068963
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,2017-08-25 20:14:00,4.1561002999999985,4.391106,4.1727567,4.391106,4.1727567,4.2548213,5.6558519999999985,4.157647,4.8737,4.3439703000000005,5.194957700000002,4.1575165,4.1566334000000005,4.9513940000000005,5.8045290000000005,5.5606523,5.285406,4.3459864,4.3229894999999985,4.1564565,4.7081056,4.255649,4.5243564,4.1581564,5.60157,4.156852,4.157506,4.25044,4.15686,4.15683,4.461687,5.618935,4.158038,5.0754914000000015,4.385978700000001,4.3814187,4.5739480000000015,4.1563870000000005,4.1577525,4.1575856,4.1565747,4.1571817000000015,4.1570215,4.1560307,4.3185554,4.15811,4.157587,4.157116,5.2382116
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,2017-08-25 20:16:00,4.1561036,4.392071,4.173185,4.392071,4.173185,4.254935,5.6824775,4.157696,4.8745565000000015,4.3445644,5.2157397,4.157552,4.1566467000000005,4.995206,5.821783,5.5919050000000015,5.294463,4.346899,4.3242080000000005,4.156468,4.7090893,4.255858,4.5253835,4.158215,5.6109304,4.156872,4.1575522000000005,4.2508597,4.1568727,4.156844,4.4625125,5.63209,4.1580925,5.080393,4.3867607,4.3823767,4.5748744000000015,4.1563973,4.1577945,4.1576314,4.156588,4.157193,4.1570573,4.1560287,4.319804,4.1581616000000015,4.1576285,4.157128299999999,5.2699594
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,2017-08-25 20:18:00,4.1561010000000005,4.3930473,4.173574,4.3930473,4.173574,4.2550545,5.708032599999999,4.157735,4.875431,4.3451642999999995,5.236969,4.1575747000000005,4.1566434,5.0402966,5.838508,5.622186,5.3036995000000005,4.347822,4.3254285,4.156467,4.710093,4.2560660000000015,4.526426,4.1582546,5.620408,4.156886,4.157591,4.251266,4.156865,4.1568403,4.463343,5.6453733,4.158130600000002,5.085399,4.3875566,4.3833475,4.576035,4.1563973,4.157822,4.1576676,4.156603,4.157178,4.1570964,4.1560225,4.3210516,4.158193,4.157659,4.1571155,5.3019567
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,2017-08-25 20:20:00,4.1560574,4.3939857,4.1738977,4.3939857,4.1738977,4.2551613,5.73209,4.1576614,4.8762919999999985,4.3457627,5.2585278,4.157469,4.1565213,5.0861278,5.8545465,5.6516294,5.3130593,4.348706,4.326609,4.1563735,4.7110677,4.2562184,4.5274534000000015,4.158106,5.630047,4.156839,4.1575365,4.251615,4.156706,4.1566790000000005,4.4641833,5.6588544999999995,4.1580033,5.090491,4.3883553,4.384281,4.577692,4.1563134,4.157708,4.1575937000000005,4.1566005,4.156961,4.1571155,4.1559877,4.322211,4.1580296,4.15757,4.156907,5.333872
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,2017-08-25 20:22:00,4.1560197,4.3949738,4.174217700000002,4.3949738,4.174217700000002,4.2552915,5.754845,4.1576185,4.8771877,4.346375,5.280322,4.1573972999999995,4.156424,5.132054,5.86975,5.680411299999999,5.322541,4.349636599999998,4.3278246,4.1562977,4.7120924,4.256408,4.5285225,4.158011,5.639907,4.1568065,4.157507,4.251983999999998,4.156581,4.156553700000001,4.4650349999999985,5.672658,4.1579227,5.095692,4.3891800000000005,4.385263,4.580247,4.156244999999998,4.1576333,4.1575494,4.156605,4.1567945,4.157143,4.1559567,4.323424299999999,4.157921,4.1575136,4.156748,5.3644996
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,2017-08-25 20:24:00,4.1559870000000005,4.3959779999999995,4.174518,4.3959779999999995,4.174518,4.255432,5.7767377,4.157595,4.878095,4.346996,5.302373,4.1573505,4.156345,5.1774735,5.884274,5.707715,5.3321004,4.350582599999999,4.32905,4.1562347,4.713125,4.2566023,4.5296073,4.1579510000000015,5.649866,4.156784,4.157494,4.2523456,4.1564803,4.1564536,4.4658976,5.6866684,4.1578717,5.100986499999999,4.3900237,4.3862615,4.5839357000000005,4.156189,4.157584,4.157525,4.156614,4.1566625,4.1571755,4.1559296,4.324643,4.1578484,4.157479,4.1566224,5.393984
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,2017-08-25 20:26:00,4.1559544000000015,4.3969917,4.174797,4.3969917,4.174797,4.2555830000000014,5.797758,4.1575737,4.879011599999999,4.3476253,5.3244989999999985,4.1573076,4.156267,5.221821,5.8982663,5.7336480000000005,5.3415275,4.3515377,4.33028,4.1561723,4.7141676,4.2567954000000015,4.530705,4.1578940000000015,5.659993599999999,4.156763,4.157482,4.252697,4.1563826,4.1563554,4.46677,5.700775599999999,4.1578230000000005,5.1063633,4.3908834,4.3872695,4.589085,4.156132,4.157539,4.157502,4.156624,4.156535,4.157207,4.1559029999999995,4.325857599999999,4.1577816,4.157447,4.1565010000000004,5.422894
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,2017-08-25 20:28:00,4.1559253,4.3980236,4.1750617,4.3980236,4.1750617,4.255746,5.817638400000001,4.157561299999999,4.8799405,4.3482647000000005,5.3462405,4.1572785,4.1561995000000005,5.2652235,5.9116364,5.7583127,5.350906,4.35251,4.331521,4.156118,4.715223,4.256997,4.5318193,4.1578550000000005,5.6703480000000015,4.1567483,4.157477,4.253046,4.1562986,4.156272,4.4676532999999985,5.7149515,4.1577897,5.1118182999999995,4.391762,4.3882957000000005,4.596146,4.156083,4.1575074,4.1574893,4.1566358,4.1564274,4.1572366,4.1558785,4.3270817,4.1577344,4.1574263999999985,4.1563983,5.451544
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,2017-08-25 20:30:00,4.1558995,4.399071,4.175314,4.399071,4.175314,4.25592,5.836101,4.157556,4.8808775,4.3489146,5.367204,4.1572604,4.156142,5.3072343,5.923988,5.782176,5.3600693,4.3534975,4.332771,4.1560707,4.716286,4.257205,4.532946599999999,4.157828299999999,5.680956,4.156739,4.157477,4.2533927,4.156228,4.1562019999999995,4.468546400000001,5.7293806,4.157768,5.1173614999999995,4.3926573,4.3893375,4.605663,4.15604,4.157488,4.1574836,4.1566486000000005,4.1563387,4.1572633,4.1558566,4.328313,4.157703,4.157415,4.1563134,5.479652
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,2017-08-25 20:32:00,4.1558776,4.400135,4.1755559999999985,4.400135,4.1755559999999985,4.2561054,5.853124,4.157557,4.881821,4.349575499999999,5.3878097999999985,4.1572537,4.1560964999999985,5.346918,5.935434,5.8050365,5.369162599999999,4.354501,4.3340260000000015,4.1560326000000005,4.717356,4.257421,4.534085,4.1578145,5.691911,4.1567364,4.157482,4.253737999999999,4.1561723,4.156148,4.469448000000001,5.743855,4.1577573,5.123007,4.3935685,4.3903956,4.6181154000000015,4.1560054,4.1574800000000005,4.1574845,4.1566625,4.15627,4.1572866,4.155838,4.329553,4.157687,4.1574125,4.156248000000001,5.507527
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,2017-08-25 20:34:00,4.155858,4.401211,4.1757874,4.401211,4.1757874,4.2563,5.8688693,4.157558,4.8827677000000005,4.3502474,5.408459,4.1572510000000005,4.156057,5.383486,5.945985,5.826208,5.378362,4.3555160000000015,4.3352814,4.1559989999999996,4.718426999999998,4.257642,4.535229,4.1578029999999995,5.703061,4.156736,4.1574870000000015,4.2540803,4.1561246,4.1561017,4.470358,5.7585115,4.1577497,5.128737,4.3944936,4.391466,4.633904,4.155975,4.157475,4.1574860000000005,4.1566763,4.1562123,4.1573052000000015,4.1558212999999995,4.3307977,4.157675299999998,4.1574116000000005,4.156193,5.534957
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,2017-08-25 20:36:00,4.155876,4.4023495000000015,4.1760406,4.4023495000000015,4.1760406,4.2565230000000005,5.8835370000000005,4.1576586,4.88375,4.3509374,5.429487,4.1573652999999995,4.156127,5.4180884,5.9557147000000015,5.845978,5.3876824,4.356594,4.336585,4.1560516000000005,4.7195444,4.257919,4.5364084,4.15796,5.7141485,4.1567917,4.157573,4.2544645999999995,4.1562185,4.156203,4.4712760000000005,5.772977,4.1578903,5.1345696,4.395444,4.3925996,4.6536083,4.1560206,4.1575989999999985,4.1575856,4.156706,4.156344399999999,4.1573405,4.155831,4.3321333,4.1578406999999995,4.1575184,4.156321,5.562224
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,2017-08-25 20:38:00,4.1558914,4.403475,4.176268,4.403475,4.176268,4.2567444000000005,5.897298,4.157735,4.88475,4.3516345,5.4504557,4.1574554,4.1561847,5.4502115,5.9646907,5.86447,5.397282,4.357659,4.3378754,4.156095,4.720635400000001,4.2581690000000005,4.5375705,4.158076,5.7250805,4.1568394,4.157639499999998,4.254826,4.1562943,4.1562852999999995,4.472199400000001,5.7874035999999975,4.1579957,5.1404767,4.396397,4.39372,4.677536,4.1560593,4.1576953,4.1576614,4.156731,4.1564507000000015,4.1573668,4.1558385,4.333434,4.157967,4.1576014,4.1564239999999995,5.5892787
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,2017-08-25 20:40:00,4.1559050000000015,4.4046135,4.1764865,4.4046135,4.1764865,4.2569737000000005,5.9101734000000015,4.157795,4.8858356,4.3523417,5.4715295,4.1575294000000005,4.1562343,5.4797125,5.9729753,5.8816667,5.4071217,4.3587370000000005,4.339175,4.1561327000000015,4.721733,4.2584243,4.538734,4.1581645,5.7359815,4.156880999999999,4.157692,4.255189,4.1563582000000014,4.1563550000000005,4.4731274,5.801677,4.158078,5.1464495999999995,4.3973584,4.3948540000000005,4.704897,4.156092,4.1577730000000015,4.1577215,4.1567535000000015,4.1565400000000015,4.157387,4.1558447,4.3347383000000015,4.1580663,4.1576676,4.15651,5.616111
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,2017-08-25 20:42:00,4.1558847000000005,4.405718299999998,4.1766696,4.405718299999998,4.1766696,4.2571898,5.9220963,4.157751,4.8870144,4.353052,5.4923954,4.157484999999999,4.156182,5.506832599999999,5.9806237,5.897679,5.4171010000000015,4.3597794,4.3404455,4.156091,4.7227845,4.25863,4.539866,4.15808,5.747026,4.1568694,4.1576580000000005,4.2555084,4.156291,4.1562877,4.4740577,5.8151317,4.1580095,5.1524663,4.398314,4.395954,4.7352962,4.156055,4.157721,4.1576796,4.156758,4.156452,4.1573825,4.1558285,4.3359666,4.1579857,4.157624,4.1564239999999995,5.6427264
