# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-06-15 17:25:32 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08068325 Willow Ck nr Tomball, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08068325
#            TS   parameter     Description
#        140290       00060     Discharge, cubic feet per second
#        140291       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	140290_00060	140290_00060_cd	140291_00065	140291_00065_cd
USGS	08068325	2017-05-20 18:30	CDT	2.45	A	112.20	A
USGS	08068325	2017-05-20 18:45	CDT	2.45	A	112.20	A
USGS	08068325	2017-05-20 19:00	CDT	2.45	A	112.20	A
USGS	08068325	2017-05-20 19:15	CDT	2.45	A	112.20	A
USGS	08068325	2017-05-20 19:30	CDT	2.45	A	112.20	A
USGS	08068325	2017-05-20 19:45	CDT	2.45	A	112.20	A
USGS	08068325	2017-05-20 20:00	CDT	2.45	A	112.20	A
USGS	08068325	2017-05-20 20:15	CDT	2.45	A	112.20	A
USGS	08068325	2017-05-20 20:30	CDT	2.45	A	112.20	A
USGS	08068325	2017-05-20 20:45	CDT	2.45	A	112.20	A
USGS	08068325	2017-05-20 21:00	CDT	2.45	A	112.20	A
USGS	08068325	2017-05-20 21:15	CDT	2.45	A	112.20	A
USGS	08068325	2017-05-20 21:30	CDT	2.45	A	112.20	A
USGS	08068325	2017-05-20 21:45	CDT	2.38	A	112.19	A
USGS	08068325	2017-05-20 22:00	CDT	2.38	A	112.19	A
USGS	08068325	2017-05-20 22:15	CDT	2.38	A	112.19	A
USGS	08068325	2017-05-20 22:30	CDT	2.38	A	112.19	A
USGS	08068325	2017-05-20 22:45	CDT	2.38	A	112.19	A
USGS	08068325	2017-05-20 23:00	CDT	2.38	A	112.19	A
USGS	08068325	2017-05-20 23:15	CDT	2.45	A	112.20	A
USGS	08068325	2017-05-20 23:30	CDT	2.45	A	112.20	A
USGS	08068325	2017-05-20 23:45	CDT	2.53	A	112.21	A
USGS	08068325	2017-05-21 00:00	CDT	2.53	A	112.21	A
USGS	08068325	2017-05-21 00:15	CDT	2.61	A	112.22	A
USGS	08068325	2017-05-21 00:30	CDT	2.69	A	112.23	A
USGS	08068325	2017-05-21 00:45	CDT	2.95	A	112.26	A
USGS	08068325	2017-05-21 01:00	CDT	3.92	A	112.36	A
USGS	08068325	2017-05-21 01:15	CDT	6.50	A	112.56	A
USGS	08068325	2017-05-21 01:30	CDT	10.3	A	112.77	A
USGS	08068325	2017-05-21 01:45	CDT	13.3	A	112.90	A
USGS	08068325	2017-05-21 02:00	CDT	15.0	A	112.97	A
USGS	08068325	2017-05-21 02:15	CDT	16.4	A	113.02	A
USGS	08068325	2017-05-21 02:30	CDT	16.9	A	113.04	A
USGS	08068325	2017-05-21 02:45	CDT	16.6	A	113.03	A
USGS	08068325	2017-05-21 03:00	CDT	16.1	A	113.01	A
USGS	08068325	2017-05-21 03:15	CDT	15.5	A	112.99	A
USGS	08068325	2017-05-21 03:30	CDT	15.0	A	112.97	A
USGS	08068325	2017-05-21 03:45	CDT	14.7	A	112.96	A
USGS	08068325	2017-05-21 04:00	CDT	14.5	A	112.95	A
USGS	08068325	2017-05-21 04:15	CDT	14.7	A	112.96	A
USGS	08068325	2017-05-21 04:30	CDT	15.0	A	112.97	A
USGS	08068325	2017-05-21 04:45	CDT	15.8	A	113.00	A
USGS	08068325	2017-05-21 05:00	CDT	16.6	A	113.03	A
USGS	08068325	2017-05-21 05:15	CDT	17.5	A	113.06	A
USGS	08068325	2017-05-21 05:30	CDT	17.8	A	113.07	A
USGS	08068325	2017-05-21 05:45	CDT	18.4	A	113.09	A
USGS	08068325	2017-05-21 06:00	CDT	18.7	A	113.10	A
USGS	08068325	2017-05-21 06:15	CDT	18.7	A	113.10	A
USGS	08068325	2017-05-21 06:30	CDT	18.7	A	113.10	A
USGS	08068325	2017-05-21 06:45	CDT	18.4	A	113.09	A
USGS	08068325	2017-05-21 07:00	CDT	18.4	A	113.09	A
USGS	08068325	2017-05-21 07:15	CDT	17.8	A	113.07	A
USGS	08068325	2017-05-21 07:30	CDT	17.5	A	113.06	A
USGS	08068325	2017-05-21 07:45	CDT	16.9	A	113.04	A
USGS	08068325	2017-05-21 08:00	CDT	16.1	A	113.01	A
USGS	08068325	2017-05-21 08:15	CDT	15.5	A	112.99	A
USGS	08068325	2017-05-21 08:30	CDT	15.0	A	112.97	A
USGS	08068325	2017-05-21 08:45	CDT	14.2	A	112.94	A
USGS	08068325	2017-05-21 09:00	CDT	14.0	A	112.93	A
USGS	08068325	2017-05-21 09:15	CDT	13.3	A	112.90	A
USGS	08068325	2017-05-21 09:30	CDT	12.8	A	112.88	A
USGS	08068325	2017-05-21 09:45	CDT	12.3	A	112.86	A
USGS	08068325	2017-05-21 10:00	CDT	11.9	A	112.84	A
USGS	08068325	2017-05-21 10:15	CDT	11.6	A	112.83	A
USGS	08068325	2017-05-21 10:30	CDT	11.2	A	112.81	A
USGS	08068325	2017-05-21 10:45	CDT	10.8	A	112.79	A
USGS	08068325	2017-05-21 11:00	CDT	10.3	A	112.77	A
USGS	08068325	2017-05-21 11:15	CDT	9.92	A	112.75	A
USGS	08068325	2017-05-21 11:30	CDT	9.51	A	112.73	A
USGS	08068325	2017-05-21 11:45	CDT	9.11	A	112.71	A
USGS	08068325	2017-05-21 12:00	CDT	8.73	A	112.69	A
USGS	08068325	2017-05-21 12:15	CDT	8.54	A	112.68	A
USGS	08068325	2017-05-21 12:30	CDT	8.17	A	112.66	A
USGS	08068325	2017-05-21 12:45	CDT	7.99	A	112.65	A
USGS	08068325	2017-05-21 13:00	CDT	7.64	A	112.63	A
USGS	08068325	2017-05-21 13:15	CDT	7.47	A	112.62	A
USGS	08068325	2017-05-21 13:30	CDT	7.14	A	112.60	A
USGS	08068325	2017-05-21 13:45	CDT	6.98	A	112.59	A
USGS	08068325	2017-05-21 14:00	CDT	6.82	A	112.58	A
USGS	08068325	2017-05-21 14:15	CDT	6.66	A	112.57	A
USGS	08068325	2017-05-21 14:30	CDT	6.50	A	112.56	A
USGS	08068325	2017-05-21 14:45	CDT	6.35	A	112.55	A
USGS	08068325	2017-05-21 15:00	CDT	6.20	A	112.54	A
USGS	08068325	2017-05-21 15:15	CDT	6.05	A	112.53	A
USGS	08068325	2017-05-21 15:30	CDT	5.91	A	112.52	A
USGS	08068325	2017-05-21 15:45	CDT	5.77	A	112.51	A
USGS	08068325	2017-05-21 16:00	CDT	5.63	A	112.50	A
USGS	08068325	2017-05-21 16:15	CDT	5.63	A	112.50	A
USGS	08068325	2017-05-21 16:30	CDT	5.49	A	112.49	A
USGS	08068325	2017-05-21 16:45	CDT	5.36	A	112.48	A
USGS	08068325	2017-05-21 17:00	CDT	5.22	A	112.47	A
USGS	08068325	2017-05-21 17:15	CDT	5.22	A	112.47	A
USGS	08068325	2017-05-21 17:30	CDT	5.09	A	112.46	A
USGS	08068325	2017-05-21 17:45	CDT	4.97	A	112.45	A
USGS	08068325	2017-05-21 18:00	CDT	4.97	A	112.45	A
USGS	08068325	2017-05-21 18:15	CDT	4.84	A	112.44	A
USGS	08068325	2017-05-21 18:30	CDT	4.84	A	112.44	A
USGS	08068325	2017-05-21 18:45	CDT	4.72	A	112.43	A
USGS	08068325	2017-05-21 19:00	CDT	4.72	A	112.43	A
USGS	08068325	2017-05-21 19:15	CDT	4.60	A	112.42	A
USGS	08068325	2017-05-21 19:30	CDT	4.60	A	112.42	A
USGS	08068325	2017-05-21 19:45	CDT	4.48	A	112.41	A
USGS	08068325	2017-05-21 20:00	CDT	4.48	A	112.41	A
USGS	08068325	2017-05-21 20:15	CDT	4.48	A	112.41	A
USGS	08068325	2017-05-21 20:30	CDT	4.36	A	112.40	A
USGS	08068325	2017-05-21 20:45	CDT	4.36	A	112.40	A
USGS	08068325	2017-05-21 21:00	CDT	4.25	A	112.39	A
USGS	08068325	2017-05-21 21:15	CDT	4.25	A	112.39	A
USGS	08068325	2017-05-21 21:30	CDT	4.25	A	112.39	A
USGS	08068325	2017-05-21 21:45	CDT	4.14	A	112.38	A
USGS	08068325	2017-05-21 22:00	CDT	4.14	A	112.38	A
USGS	08068325	2017-05-21 22:15	CDT	4.14	A	112.38	A
USGS	08068325	2017-05-21 22:30	CDT	4.14	A	112.38	A
USGS	08068325	2017-05-21 22:45	CDT	4.14	A	112.38	A
USGS	08068325	2017-05-21 23:00	CDT	4.03	A	112.37	A
USGS	08068325	2017-05-21 23:15	CDT	4.03	A	112.37	A
USGS	08068325	2017-05-21 23:30	CDT	4.03	A	112.37	A
USGS	08068325	2017-05-21 23:45	CDT	3.92	A	112.36	A
USGS	08068325	2017-05-22 00:00	CDT	3.92	A	112.36	A
USGS	08068325	2017-05-22 00:15	CDT	3.82	A	112.35	A
USGS	08068325	2017-05-22 00:30	CDT	3.82	A	112.35	A
USGS	08068325	2017-05-22 00:45	CDT	3.71	A	112.34	A
USGS	08068325	2017-05-22 01:00	CDT	3.61	A	112.33	A
USGS	08068325	2017-05-22 01:15	CDT	3.61	A	112.33	A
USGS	08068325	2017-05-22 01:30	CDT	3.51	A	112.32	A
USGS	08068325	2017-05-22 01:45	CDT	3.51	A	112.32	A
USGS	08068325	2017-05-22 02:00	CDT	3.42	A	112.31	A
USGS	08068325	2017-05-22 02:15	CDT	3.32	A	112.30	A
USGS	08068325	2017-05-22 02:30	CDT	3.32	A	112.30	A
USGS	08068325	2017-05-22 02:45	CDT	3.32	A	112.30	A
USGS	08068325	2017-05-22 03:00	CDT	3.22	A	112.29	A
USGS	08068325	2017-05-22 03:15	CDT	3.22	A	112.29	A
USGS	08068325	2017-05-22 03:30	CDT	3.22	A	112.29	A
USGS	08068325	2017-05-22 03:45	CDT	3.13	A	112.28	A
USGS	08068325	2017-05-22 04:00	CDT	3.13	A	112.28	A
USGS	08068325	2017-05-22 04:15	CDT	3.13	A	112.28	A
USGS	08068325	2017-05-22 04:30	CDT	3.13	A	112.28	A
USGS	08068325	2017-05-22 04:45	CDT	3.13	A	112.28	A
USGS	08068325	2017-05-22 05:00	CDT	3.04	A	112.27	A
USGS	08068325	2017-05-22 05:15	CDT	3.13	A	112.28	A
USGS	08068325	2017-05-22 05:30	CDT	3.13	A	112.28	A
USGS	08068325	2017-05-22 05:45	CDT	3.13	A	112.28	A
USGS	08068325	2017-05-22 06:00	CDT	3.22	A	112.29	A
USGS	08068325	2017-05-22 06:15	CDT	3.22	A	112.29	A
USGS	08068325	2017-05-22 06:30	CDT	3.22	A	112.29	A
USGS	08068325	2017-05-22 06:45	CDT	3.22	A	112.29	A
USGS	08068325	2017-05-22 07:00	CDT	3.32	A	112.30	A
USGS	08068325	2017-05-22 07:15	CDT	3.32	A	112.30	A
USGS	08068325	2017-05-22 07:30	CDT	3.32	A	112.30	A
USGS	08068325	2017-05-22 07:45	CDT	3.42	A	112.31	A
USGS	08068325	2017-05-22 08:00	CDT	3.42	A	112.31	A
USGS	08068325	2017-05-22 08:15	CDT	3.51	A	112.32	A
USGS	08068325	2017-05-22 08:30	CDT	3.61	A	112.33	A
USGS	08068325	2017-05-22 08:45	CDT	3.61	A	112.33	A
USGS	08068325	2017-05-22 09:00	CDT	3.71	A	112.34	A
USGS	08068325	2017-05-22 09:15	CDT	3.82	A	112.35	A
USGS	08068325	2017-05-22 09:30	CDT	3.82	A	112.35	A
USGS	08068325	2017-05-22 09:45	CDT	3.92	A	112.36	A
USGS	08068325	2017-05-22 10:00	CDT	4.03	A	112.37	A
USGS	08068325	2017-05-22 10:15	CDT	4.03	A	112.37	A
USGS	08068325	2017-05-22 10:30	CDT	4.14	A	112.38	A
USGS	08068325	2017-05-22 10:45	CDT	4.14	A	112.38	A
USGS	08068325	2017-05-22 11:00	CDT	4.03	A	112.37	A
USGS	08068325	2017-05-22 11:15	CDT	4.03	A	112.37	A
USGS	08068325	2017-05-22 11:30	CDT	4.14	A	112.38	A
USGS	08068325	2017-05-22 11:45	CDT	5.49	A	112.49	A
USGS	08068325	2017-05-22 12:00	CDT	6.20	A	112.54	A
USGS	08068325	2017-05-22 12:15	CDT	8.54	A	112.68	A
USGS	08068325	2017-05-22 12:30	CDT	13.7	A	112.92	A
USGS	08068325	2017-05-22 12:45	CDT	16.6	A	113.03	A
USGS	08068325	2017-05-22 13:00	CDT	18.7	A	113.10	A
USGS	08068325	2017-05-22 13:15	CDT	20.3	A	113.15	A
USGS	08068325	2017-05-22 13:30	CDT	26.5	A	113.32	A
USGS	08068325	2017-05-22 13:45	CDT	39.4	A	113.62	A
USGS	08068325	2017-05-22 14:00	CDT	51.6	A	113.90	A
USGS	08068325	2017-05-22 14:15	CDT	59.4	A	114.08	A
USGS	08068325	2017-05-22 14:30	CDT	67.4	A	114.25	A
USGS	08068325	2017-05-22 14:45	CDT	77.9	A	114.46	A
USGS	08068325	2017-05-22 15:00	CDT	88.1	A	114.69	A
USGS	08068325	2017-05-22 15:15	CDT	97.7	A	114.90	A
USGS	08068325	2017-05-22 15:30	CDT	104	A	115.04	A
USGS	08068325	2017-05-22 15:45	CDT	109	A	115.14	A
USGS	08068325	2017-05-22 16:00	CDT	113	A	115.22	A
USGS	08068325	2017-05-22 16:15	CDT	115	A	115.27	A
USGS	08068325	2017-05-22 16:30	CDT	117	A	115.31	A
USGS	08068325	2017-05-22 16:45	CDT	117	A	115.32	A
USGS	08068325	2017-05-22 17:00	CDT	117	A	115.32	A
USGS	08068325	2017-05-22 17:15	CDT	117	A	115.31	A
USGS	08068325	2017-05-22 17:30	CDT	116	A	115.28	A
USGS	08068325	2017-05-22 17:45	CDT	114	A	115.25	A
USGS	08068325	2017-05-22 18:00	CDT	112	A	115.21	A
USGS	08068325	2017-05-22 18:15	CDT	111	A	115.18	A
USGS	08068325	2017-05-22 18:30	CDT	110	A	115.16	A
USGS	08068325	2017-05-22 18:45	CDT	108	A	115.12	A
USGS	08068325	2017-05-22 19:00	CDT	106	A	115.09	A
USGS	08068325	2017-05-22 19:15	CDT	105	A	115.05	A
USGS	08068325	2017-05-22 19:30	CDT	103	A	115.01	A
USGS	08068325	2017-05-22 19:45	CDT	101	A	114.98	A
USGS	08068325	2017-05-22 20:00	CDT	100	A	114.96	A
USGS	08068325	2017-05-22 20:15	CDT	99.0	A	114.93	A
USGS	08068325	2017-05-22 20:30	CDT	97.7	A	114.90	A
USGS	08068325	2017-05-22 20:45	CDT	96.3	A	114.87	A
USGS	08068325	2017-05-22 21:00	CDT	94.5	A	114.83	A
USGS	08068325	2017-05-22 21:15	CDT	92.7	A	114.79	A
USGS	08068325	2017-05-22 21:30	CDT	91.3	A	114.76	A
USGS	08068325	2017-05-22 21:45	CDT	89.5	A	114.72	A
USGS	08068325	2017-05-22 22:00	CDT	87.6	A	114.68	A
USGS	08068325	2017-05-22 22:15	CDT	86.3	A	114.65	A
USGS	08068325	2017-05-22 22:30	CDT	84.4	A	114.61	A
USGS	08068325	2017-05-22 22:45	CDT	82.7	A	114.57	A
USGS	08068325	2017-05-22 23:00	CDT	81.3	A	114.54	A
USGS	08068325	2017-05-22 23:15	CDT	80.0	A	114.51	A
USGS	08068325	2017-05-22 23:30	CDT	78.3	A	114.47	A
USGS	08068325	2017-05-22 23:45	CDT	76.6	A	114.43	A
USGS	08068325	2017-05-23 00:00	CDT	75.3	A	114.40	A
USGS	08068325	2017-05-23 00:15	CDT	73.1	A	114.36	A
USGS	08068325	2017-05-23 00:30	CDT	71.0	A	114.32	A
USGS	08068325	2017-05-23 00:45	CDT	69.5	A	114.29	A
USGS	08068325	2017-05-23 01:00	CDT	67.4	A	114.25	A
USGS	08068325	2017-05-23 01:15	CDT	65.9	A	114.22	A
USGS	08068325	2017-05-23 01:30	CDT	64.0	A	114.18	A
USGS	08068325	2017-05-23 01:45	CDT	62.6	A	114.15	A
USGS	08068325	2017-05-23 02:00	CDT	60.8	A	114.11	A
USGS	08068325	2017-05-23 02:15	CDT	59.4	A	114.08	A
USGS	08068325	2017-05-23 02:30	CDT	58.1	A	114.05	A
USGS	08068325	2017-05-23 02:45	CDT	56.3	A	114.01	A
USGS	08068325	2017-05-23 03:00	CDT	55.0	A	113.98	A
USGS	08068325	2017-05-23 03:15	CDT	53.3	A	113.94	A
USGS	08068325	2017-05-23 03:30	CDT	52.0	A	113.91	A
USGS	08068325	2017-05-23 03:45	CDT	50.7	A	113.88	A
USGS	08068325	2017-05-23 04:00	CDT	49.3	A	113.85	A
USGS	08068325	2017-05-23 04:15	CDT	48.0	A	113.82	A
USGS	08068325	2017-05-23 04:30	CDT	46.7	A	113.79	A
USGS	08068325	2017-05-23 04:45	CDT	45.4	A	113.76	A
USGS	08068325	2017-05-23 05:00	CDT	43.7	A	113.72	A
USGS	08068325	2017-05-23 05:15	CDT	42.5	A	113.69	A
USGS	08068325	2017-05-23 05:30	CDT	41.1	A	113.66	A
USGS	08068325	2017-05-23 05:45	CDT	39.4	A	113.62	A
USGS	08068325	2017-05-23 06:00	CDT	38.1	A	113.59	A
USGS	08068325	2017-05-23 06:15	CDT	36.9	A	113.56	A
USGS	08068325	2017-05-23 06:30	CDT	35.7	A	113.53	A
USGS	08068325	2017-05-23 06:45	CDT	34.0	A	113.49	A
USGS	08068325	2017-05-23 07:00	CDT	32.6	A	113.46	A
USGS	08068325	2017-05-23 07:15	CDT	31.2	A	113.43	A
USGS	08068325	2017-05-23 07:30	CDT	29.9	A	113.40	A
USGS	08068325	2017-05-23 07:45	CDT	28.6	A	113.37	A
USGS	08068325	2017-05-23 08:00	CDT	27.3	A	113.34	A
USGS	08068325	2017-05-23 08:15	CDT	26.1	A	113.31	A
USGS	08068325	2017-05-23 08:30	CDT	25.0	A	113.28	A
USGS	08068325	2017-05-23 08:45	CDT	24.2	A	113.26	A
USGS	08068325	2017-05-23 09:00	CDT	23.1	A	113.23	A
USGS	08068325	2017-05-23 09:15	CDT	22.4	A	113.21	A
USGS	08068325	2017-05-23 09:30	CDT	21.3	A	113.18	A
USGS	08068325	2017-05-23 09:45	CDT	20.3	A	113.15	A
USGS	08068325	2017-05-23 10:00	CDT	19.3	A	113.12	A
USGS	08068325	2017-05-23 10:15	CDT	18.7	A	113.10	A
USGS	08068325	2017-05-23 10:30	CDT	17.8	A	113.07	A
USGS	08068325	2017-05-23 10:45	CDT	16.9	A	113.04	A
USGS	08068325	2017-05-23 11:00	CDT	16.4	A	113.02	A
USGS	08068325	2017-05-23 11:15	CDT	15.8	A	113.00	A
USGS	08068325	2017-05-23 11:30	CDT	15.3	A	112.98	A
USGS	08068325	2017-05-23 11:45	CDT	14.7	A	112.96	A
USGS	08068325	2017-05-23 12:00	CDT	14.5	A	112.95	A
USGS	08068325	2017-05-23 12:15	CDT	14.0	A	112.93	A
USGS	08068325	2017-05-23 12:30	CDT	13.5	A	112.91	A
USGS	08068325	2017-05-23 12:45	CDT	13.0	A	112.89	A
USGS	08068325	2017-05-23 13:00	CDT	12.8	A	112.88	A
USGS	08068325	2017-05-23 13:15	CDT	12.3	A	112.86	A
USGS	08068325	2017-05-23 13:30	CDT	12.1	A	112.85	A
USGS	08068325	2017-05-23 13:45	CDT	11.6	A	112.83	A
USGS	08068325	2017-05-23 14:00	CDT	11.4	A	112.82	A
USGS	08068325	2017-05-23 14:15	CDT	11.2	A	112.81	A
USGS	08068325	2017-05-23 14:30	CDT	10.8	A	112.79	A
USGS	08068325	2017-05-23 14:45	CDT	10.3	A	112.77	A
USGS	08068325	2017-05-23 15:00	CDT	10.1	A	112.76	A
USGS	08068325	2017-05-23 15:15	CDT	9.92	A	112.75	A
USGS	08068325	2017-05-23 15:30	CDT	9.71	A	112.74	A
USGS	08068325	2017-05-23 15:45	CDT	9.31	A	112.72	A
USGS	08068325	2017-05-23 16:00	CDT	9.11	A	112.71	A
USGS	08068325	2017-05-23 16:15	CDT	8.92	A	112.70	A
USGS	08068325	2017-05-23 16:30	CDT	8.73	A	112.69	A
USGS	08068325	2017-05-23 16:45	CDT	8.54	A	112.68	A
USGS	08068325	2017-05-23 17:00	CDT	8.35	A	112.67	A
USGS	08068325	2017-05-23 17:15	CDT	8.17	A	112.66	A
USGS	08068325	2017-05-23 17:30	CDT	8.17	A	112.66	A
USGS	08068325	2017-05-23 17:45	CDT	7.99	A	112.65	A
USGS	08068325	2017-05-23 18:00	CDT	7.82	A	112.64	A
USGS	08068325	2017-05-23 18:15	CDT	7.82	A	112.64	A
USGS	08068325	2017-05-23 18:30	CDT	7.82	A	112.64	A
USGS	08068325	2017-05-23 18:45	CDT	7.64	A	112.63	A
USGS	08068325	2017-05-23 19:00	CDT	7.47	A	112.62	A
USGS	08068325	2017-05-23 19:15	CDT	7.47	A	112.62	A
USGS	08068325	2017-05-23 19:30	CDT	7.47	A	112.62	A
USGS	08068325	2017-05-23 19:45	CDT	7.47	A	112.62	A
USGS	08068325	2017-05-23 20:00	CDT	7.47	A	112.62	A
USGS	08068325	2017-05-23 20:15	CDT	7.31	A	112.61	A
USGS	08068325	2017-05-23 20:30	CDT	7.31	A	112.61	A
USGS	08068325	2017-05-23 20:45	CDT	7.31	A	112.61	A
USGS	08068325	2017-05-23 21:00	CDT	7.14	A	112.60	A
USGS	08068325	2017-05-23 21:15	CDT	7.14	A	112.60	A
USGS	08068325	2017-05-23 21:30	CDT	6.98	A	112.59	A
USGS	08068325	2017-05-23 21:45	CDT	6.98	A	112.59	A
USGS	08068325	2017-05-23 22:00	CDT	6.98	A	112.59	A
USGS	08068325	2017-05-23 22:15	CDT	6.98	A	112.59	A
USGS	08068325	2017-05-23 22:30	CDT	6.98	A	112.59	A
USGS	08068325	2017-05-23 22:45	CDT	6.82	A	112.58	A
USGS	08068325	2017-05-23 23:00	CDT	6.82	A	112.58	A
USGS	08068325	2017-05-23 23:15	CDT	6.82	A	112.58	A
USGS	08068325	2017-05-23 23:30	CDT	6.82	A	112.58	A
USGS	08068325	2017-05-23 23:45	CDT	6.82	A	112.58	A
USGS	08068325	2017-05-24 00:00	CDT	6.82	A	112.58	A
USGS	08068325	2017-05-24 00:15	CDT	6.82	A	112.58	A
USGS	08068325	2017-05-24 00:30	CDT	6.66	A	112.57	A
USGS	08068325	2017-05-24 00:45	CDT	6.66	A	112.57	A
USGS	08068325	2017-05-24 01:00	CDT	6.50	A	112.56	A
USGS	08068325	2017-05-24 01:15	CDT	6.50	A	112.56	A
USGS	08068325	2017-05-24 01:30	CDT	6.35	A	112.55	A
USGS	08068325	2017-05-24 01:45	CDT	6.35	A	112.55	A
USGS	08068325	2017-05-24 02:00	CDT	6.20	A	112.54	A
USGS	08068325	2017-05-24 02:15	CDT	6.20	A	112.54	A
USGS	08068325	2017-05-24 02:30	CDT	6.05	A	112.53	A
USGS	08068325	2017-05-24 02:45	CDT	6.05	A	112.53	A
USGS	08068325	2017-05-24 03:00	CDT	6.05	A	112.53	A
USGS	08068325	2017-05-24 03:15	CDT	6.05	A	112.53	A
USGS	08068325	2017-05-24 03:30	CDT	5.91	A	112.52	A
USGS	08068325	2017-05-24 03:45	CDT	5.91	A	112.52	A
USGS	08068325	2017-05-24 04:00	CDT	5.91	A	112.52	A
USGS	08068325	2017-05-24 04:15	CDT	5.91	A	112.52	A
USGS	08068325	2017-05-24 04:30	CDT	5.91	A	112.52	A
USGS	08068325	2017-05-24 04:45	CDT	5.91	A	112.52	A
USGS	08068325	2017-05-24 05:00	CDT	5.77	A	112.51	A
USGS	08068325	2017-05-24 05:15	CDT	5.77	A	112.51	A
USGS	08068325	2017-05-24 05:30	CDT	5.77	A	112.51	A
USGS	08068325	2017-05-24 05:45	CDT	5.63	A	112.50	A
USGS	08068325	2017-05-24 06:00	CDT	5.63	A	112.50	A
USGS	08068325	2017-05-24 06:15	CDT	5.63	A	112.50	A
USGS	08068325	2017-05-24 06:30	CDT	5.63	A	112.50	A
USGS	08068325	2017-05-24 06:45	CDT	5.63	A	112.50	A
USGS	08068325	2017-05-24 07:00	CDT	5.63	A	112.50	A
USGS	08068325	2017-05-24 07:15	CDT	5.63	A	112.50	A
USGS	08068325	2017-05-24 07:30	CDT	5.63	A	112.50	A
USGS	08068325	2017-05-24 07:45	CDT	5.63	A	112.50	A
USGS	08068325	2017-05-24 08:00	CDT	5.63	A	112.50	A
USGS	08068325	2017-05-24 08:15	CDT	5.77	A	112.51	A
USGS	08068325	2017-05-24 08:30	CDT	5.77	A	112.51	A
USGS	08068325	2017-05-24 08:45	CDT	5.77	A	112.51	A
USGS	08068325	2017-05-24 09:00	CDT	5.91	A	112.52	A
USGS	08068325	2017-05-24 09:15	CDT	5.91	A	112.52	A
USGS	08068325	2017-05-24 09:30	CDT	5.91	A	112.52	A
USGS	08068325	2017-05-24 09:45	CDT	5.91	A	112.52	A
USGS	08068325	2017-05-24 10:00	CDT	5.91	A	112.52	A
USGS	08068325	2017-05-24 10:15	CDT	5.77	A	112.51	A
USGS	08068325	2017-05-24 10:30	CDT	5.77	A	112.51	A
USGS	08068325	2017-05-24 10:45	CDT	5.63	A	112.50	A
USGS	08068325	2017-05-24 11:00	CDT	5.63	A	112.50	A
USGS	08068325	2017-05-24 11:15	CDT	5.49	A	112.49	A
USGS	08068325	2017-05-24 11:30	CDT	5.36	A	112.48	A
USGS	08068325	2017-05-24 11:45	CDT	5.36	A	112.48	A
USGS	08068325	2017-05-24 12:00	CDT	5.22	A	112.47	A
USGS	08068325	2017-05-24 12:15	CDT	5.22	A	112.47	A
USGS	08068325	2017-05-24 12:30	CDT	5.22	A	112.47	A
USGS	08068325	2017-05-24 12:45	CDT	5.09	A	112.46	A
USGS	08068325	2017-05-24 13:00	CDT	5.09	A	112.46	A
USGS	08068325	2017-05-24 13:15	CDT	4.97	A	112.45	A
USGS	08068325	2017-05-24 13:30	CDT	4.97	A	112.45	A
USGS	08068325	2017-05-24 13:45	CDT	4.84	A	112.44	A
USGS	08068325	2017-05-24 14:00	CDT	4.84	A	112.44	A
USGS	08068325	2017-05-24 14:15	CDT	4.84	A	112.44	A
USGS	08068325	2017-05-24 14:30	CDT	4.84	A	112.44	A
USGS	08068325	2017-05-24 14:45	CDT	4.72	A	112.43	A
USGS	08068325	2017-05-24 15:00	CDT	4.72	A	112.43	A
USGS	08068325	2017-05-24 15:15	CDT	4.60	A	112.42	A
USGS	08068325	2017-05-24 15:30	CDT	4.60	A	112.42	A
USGS	08068325	2017-05-24 15:45	CDT	4.60	A	112.42	A
USGS	08068325	2017-05-24 16:00	CDT	4.48	A	112.41	A
USGS	08068325	2017-05-24 16:15	CDT	4.48	A	112.41	A
USGS	08068325	2017-05-24 16:30	CDT	4.48	A	112.41	A
USGS	08068325	2017-05-24 16:45	CDT	4.48	A	112.41	A
USGS	08068325	2017-05-24 17:00	CDT	4.36	A	112.40	A
USGS	08068325	2017-05-24 17:15	CDT	4.36	A	112.40	A
USGS	08068325	2017-05-24 17:30	CDT	4.36	A	112.40	A
USGS	08068325	2017-05-24 17:45	CDT	4.25	A	112.39	A
USGS	08068325	2017-05-24 18:00	CDT	4.25	A	112.39	A
USGS	08068325	2017-05-24 18:15	CDT	4.25	A	112.39	A
USGS	08068325	2017-05-24 18:30	CDT	4.25	A	112.39	A
