# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-06-10 12:28:37 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08069000 Cypress Ck nr Westfield, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08069000
#            TS   parameter     Description
#        140330       00060     Discharge, cubic feet per second
#        140331       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	140330_00060	140330_00060_cd	140331_00065	140331_00065_cd
USGS	08069000	2017-04-26 19:15	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-26 19:30	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-26 19:45	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-26 20:00	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-26 20:15	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-26 20:30	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-26 20:45	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-26 21:00	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-26 21:15	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-26 21:30	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-26 21:45	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-26 22:00	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-26 22:15	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-26 22:30	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-26 22:45	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-26 23:00	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-26 23:15	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-26 23:30	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-26 23:45	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-27 00:00	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-27 00:15	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-27 00:30	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-27 00:45	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-27 01:00	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-27 01:15	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-27 01:30	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-27 01:45	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-27 02:00	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-27 02:15	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-27 02:30	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-27 02:45	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-27 03:00	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-27 03:15	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-27 03:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-27 03:45	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-27 04:00	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 04:15	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-27 04:30	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 04:45	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-27 05:00	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 05:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-27 05:30	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 05:45	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-27 06:00	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 06:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-27 06:30	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 06:45	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 07:00	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 07:15	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 07:30	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 07:45	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-27 08:00	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-27 08:15	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 08:30	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 08:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 09:00	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-27 09:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-27 09:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-27 09:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 10:00	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 10:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-27 10:30	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 10:45	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 11:00	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-27 11:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-27 11:30	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-27 11:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 12:00	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-27 12:15	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-27 12:30	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-27 12:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 13:00	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-27 13:15	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 13:30	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 13:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 14:00	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 14:15	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 14:30	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-27 14:45	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-27 15:00	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-27 15:15	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-27 15:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-27 15:45	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-27 16:00	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-27 16:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-27 16:30	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-27 16:45	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-27 17:00	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 17:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-27 17:30	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-27 17:45	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-27 18:00	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-27 18:15	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-27 18:30	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 18:45	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-27 19:00	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-27 19:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-27 19:30	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 19:45	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-27 20:00	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 20:15	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 20:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-27 20:45	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 21:00	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-27 21:15	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 21:30	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-27 21:45	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 22:00	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-27 22:15	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-27 22:30	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 22:45	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 23:00	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 23:15	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 23:30	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-27 23:45	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 00:00	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-28 00:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 00:30	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-28 00:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 01:00	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-28 01:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 01:30	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-28 01:45	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 02:00	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 02:15	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 02:30	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 02:45	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 03:00	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 03:15	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-28 03:30	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 03:45	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 04:00	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-28 04:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 04:30	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 04:45	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-28 05:00	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-28 05:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 05:30	CDT	39.0	A	63.88	A
USGS	08069000	2017-04-28 05:45	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-28 06:00	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-28 06:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 06:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-28 06:45	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 07:00	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-28 07:15	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-28 07:30	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 07:45	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-28 08:00	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 08:15	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-28 08:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-28 08:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 09:00	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-28 09:15	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-28 09:30	CDT	39.0	A	63.88	A
USGS	08069000	2017-04-28 09:45	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 10:00	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-28 10:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 10:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-28 10:45	CDT	39.0	A	63.88	A
USGS	08069000	2017-04-28 11:00	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-28 11:15	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-28 11:30	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 11:45	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-28 12:00	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-28 12:15	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-28 12:30	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 12:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 13:00	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 13:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 13:30	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-28 13:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 14:00	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-28 14:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 14:30	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-28 14:45	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 15:00	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 15:15	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 15:30	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 15:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 16:00	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 16:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 16:30	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-28 16:45	CDT	39.0	A	63.88	A
USGS	08069000	2017-04-28 17:00	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-28 17:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-28 17:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-28 17:45	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-28 18:00	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-28 18:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 18:30	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-28 18:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 19:00	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-28 19:15	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 19:30	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-28 19:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 20:00	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 20:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 20:30	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 20:45	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 21:00	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-28 21:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 21:30	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-28 21:45	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 22:00	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 22:15	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-28 22:30	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-28 22:45	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-28 23:00	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-28 23:15	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-28 23:30	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-28 23:45	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 00:00	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-29 00:15	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-29 00:30	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-29 00:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-29 01:00	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-29 01:15	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-29 01:30	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-29 01:45	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-29 02:00	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-29 02:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-29 02:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 02:45	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-29 03:00	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 03:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-29 03:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 03:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-29 04:00	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-29 04:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-29 04:30	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-29 04:45	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-29 05:00	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 05:15	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 05:30	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-29 05:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-29 06:00	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-29 06:15	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 06:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 06:45	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 07:00	CDT	37.9	A	63.87	A
USGS	08069000	2017-04-29 07:15	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 07:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 07:45	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 08:00	CDT	39.0	A	63.88	A
USGS	08069000	2017-04-29 08:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-29 08:30	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-29 08:45	CDT	39.0	A	63.88	A
USGS	08069000	2017-04-29 09:00	CDT	39.0	A	63.88	A
USGS	08069000	2017-04-29 09:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-29 09:30	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-29 09:45	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-29 10:00	CDT	39.0	A	63.88	A
USGS	08069000	2017-04-29 10:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-29 10:30	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-29 10:45	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-29 11:00	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-29 11:15	CDT	39.0	A	63.88	A
USGS	08069000	2017-04-29 11:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 11:45	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-29 12:00	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-29 12:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-29 12:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 12:45	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-29 13:00	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-29 13:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-29 13:30	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-29 13:45	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-29 14:00	CDT	40.0	A	63.89	A
USGS	08069000	2017-04-29 14:15	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-29 14:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 14:45	CDT	41.1	A	63.90	A
USGS	08069000	2017-04-29 15:00	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-29 15:15	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-29 15:30	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-29 15:45	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-29 16:00	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 16:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-29 16:30	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 16:45	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-29 17:00	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-29 17:15	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 17:30	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-29 17:45	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-29 18:00	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-29 18:15	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-29 18:30	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-29 18:45	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-29 19:00	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-29 19:15	CDT	42.2	A	63.91	A
USGS	08069000	2017-04-29 19:30	CDT	44.4	A	63.93	A
USGS	08069000	2017-04-29 19:45	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-29 20:00	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-29 20:15	CDT	43.3	A	63.92	A
USGS	08069000	2017-04-29 20:30	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-29 20:45	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-29 21:00	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-29 21:15	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-29 21:30	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-29 21:45	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-29 22:00	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-29 22:15	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-29 22:30	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-29 22:45	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-29 23:00	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-29 23:15	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-29 23:30	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-29 23:45	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-30 00:00	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-30 00:15	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 00:30	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-30 00:45	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 01:00	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 01:15	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 01:30	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 01:45	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 02:00	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-30 02:15	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-30 02:30	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-30 02:45	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-30 03:00	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-30 03:15	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 03:30	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-30 03:45	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-30 04:00	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 04:15	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-30 04:30	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-30 04:45	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 05:00	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 05:15	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-30 05:30	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 05:45	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 06:00	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 06:15	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-30 06:30	CDT	45.5	A	63.94	A
USGS	08069000	2017-04-30 06:45	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 07:00	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 07:15	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-30 07:30	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 07:45	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-30 08:00	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 08:15	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 08:30	CDT	47.8	A	63.96	A
USGS	08069000	2017-04-30 08:45	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 09:00	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 09:15	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-30 09:30	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 09:45	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 10:00	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 10:15	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 10:30	CDT	46.7	A	63.95	A
USGS	08069000	2017-04-30 10:45	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-30 11:00	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-30 11:15	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 11:30	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 11:45	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 12:00	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 12:15	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 12:30	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 12:45	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-30 13:00	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 13:15	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 13:30	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-30 13:45	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-30 14:00	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-30 14:15	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 14:30	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 14:45	CDT	54.0	A	64.01	A
USGS	08069000	2017-04-30 15:00	CDT	54.0	A	64.01	A
USGS	08069000	2017-04-30 15:15	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 15:30	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-30 15:45	CDT	52.7	A	64.00	A
USGS	08069000	2017-04-30 16:00	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-30 16:15	CDT	50.2	A	63.98	A
USGS	08069000	2017-04-30 16:30	CDT	49.0	A	63.97	A
USGS	08069000	2017-04-30 16:45	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-30 17:00	CDT	52.7	A	64.00	A
USGS	08069000	2017-04-30 17:15	CDT	52.7	A	64.00	A
USGS	08069000	2017-04-30 17:30	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-30 17:45	CDT	52.7	A	64.00	A
USGS	08069000	2017-04-30 18:00	CDT	51.5	A	63.99	A
USGS	08069000	2017-04-30 18:15	CDT	52.7	A	64.00	A
USGS	08069000	2017-04-30 18:30	CDT	52.7	A	64.00	A
USGS	08069000	2017-04-30 18:45	CDT	52.7	A	64.00	A
USGS	08069000	2017-04-30 19:00	CDT	49.0	A	63.97	A
