# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-06-10 12:30:32 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08068800 Cypress Ck at Grant Rd nr Cypress, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08068800
#            TS   parameter     Description
#        140324       00060     Discharge, cubic feet per second
#        140325       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     R  Records for these data have been revised. [https://nwis.waterdata.usgs.gov/usa/nwis/revision/?site_no=08068800&ts_ids=140324]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	140324_00060	140324_00060_cd	140325_00065	140325_00065_cd
USGS	08068800	2017-04-20 05:00	CDT	85.8	A	103.20	A
USGS	08068800	2017-04-20 05:15	CDT	85.8	A	103.20	A
USGS	08068800	2017-04-20 05:30	CDT	84.8	A	103.19	A
USGS	08068800	2017-04-20 05:45	CDT	83.9	A	103.18	A
USGS	08068800	2017-04-20 06:00	CDT	83.0	A	103.17	A
USGS	08068800	2017-04-20 06:15	CDT	83.9	A	103.18	A
USGS	08068800	2017-04-20 06:30	CDT	82.1	A	103.16	A
USGS	08068800	2017-04-20 06:45	CDT	82.1	A	103.16	A
USGS	08068800	2017-04-20 07:00	CDT	81.2	A	103.15	A
USGS	08068800	2017-04-20 07:15	CDT	80.3	A	103.14	A
USGS	08068800	2017-04-20 07:30	CDT	80.3	A	103.14	A
USGS	08068800	2017-04-20 07:45	CDT	79.4	A	103.13	A
USGS	08068800	2017-04-20 08:00	CDT	78.5	A	103.12	A
USGS	08068800	2017-04-20 08:15	CDT	77.6	A	103.11	A
USGS	08068800	2017-04-20 08:30	CDT	77.6	A	103.11	A
USGS	08068800	2017-04-20 08:45	CDT	77.6	A	103.11	A
USGS	08068800	2017-04-20 09:00	CDT	76.8	A	103.10	A
USGS	08068800	2017-04-20 09:15	CDT	75.9	A	103.09	A
USGS	08068800	2017-04-20 09:30	CDT	75.9	A	103.09	A
USGS	08068800	2017-04-20 09:45	CDT	75.0	A	103.08	A
USGS	08068800	2017-04-20 10:00	CDT	75.0	A	103.08	A
USGS	08068800	2017-04-20 10:15	CDT	74.2	A	103.07	A
USGS	08068800	2017-04-20 10:30	CDT	74.2	A	103.07	A
USGS	08068800	2017-04-20 10:45	CDT	73.3	A	103.06	A
USGS	08068800	2017-04-20 11:00	CDT	73.3	A	103.06	A
USGS	08068800	2017-04-20 11:15	CDT	71.6	A	103.04	A
USGS	08068800	2017-04-20 11:30	CDT	71.6	A	103.04	A
USGS	08068800	2017-04-20 11:45	CDT	71.6	A	103.04	A
USGS	08068800	2017-04-20 12:00	CDT	70.8	A	103.03	A
USGS	08068800	2017-04-20 12:15	CDT	70.8	A	103.03	A
USGS	08068800	2017-04-20 12:30	CDT	71.6	A	103.04	A
USGS	08068800	2017-04-20 12:45	CDT	71.6	A	103.04	A
USGS	08068800	2017-04-20 13:00	CDT	70.0	A	103.02	A
USGS	08068800	2017-04-20 13:15	CDT	70.0	A	103.02	A
USGS	08068800	2017-04-20 13:30	CDT	68.3	A	103.00	A
USGS	08068800	2017-04-20 13:45	CDT	69.1	A	103.01	A
USGS	08068800	2017-04-20 14:00	CDT	68.3	A	103.00	A
USGS	08068800	2017-04-20 14:15	CDT	67.5	A	102.99	A
USGS	08068800	2017-04-20 14:30	CDT	66.7	A	102.98	A
USGS	08068800	2017-04-20 14:45	CDT	66.7	A	102.98	A
USGS	08068800	2017-04-20 15:00	CDT	65.8	A	102.97	A
USGS	08068800	2017-04-20 15:15	CDT	65.8	A	102.97	A
USGS	08068800	2017-04-20 15:30	CDT	65.8	A	102.97	A
USGS	08068800	2017-04-20 15:45	CDT	65.0	A	102.96	A
USGS	08068800	2017-04-20 16:00	CDT	65.0	A	102.96	A
USGS	08068800	2017-04-20 16:15	CDT	64.2	A	102.95	A
USGS	08068800	2017-04-20 16:30	CDT	64.2	A	102.95	A
USGS	08068800	2017-04-20 16:45	CDT	63.3	A	102.94	A
USGS	08068800	2017-04-20 17:00	CDT	63.3	A	102.94	A
USGS	08068800	2017-04-20 17:15	CDT	63.3	A	102.94	A
USGS	08068800	2017-04-20 17:30	CDT	63.3	A	102.94	A
USGS	08068800	2017-04-20 17:45	CDT	62.5	A	102.93	A
USGS	08068800	2017-04-20 18:00	CDT	62.5	A	102.93	A
USGS	08068800	2017-04-20 18:15	CDT	61.7	A	102.92	A
USGS	08068800	2017-04-20 18:30	CDT	62.5	A	102.93	A
USGS	08068800	2017-04-20 18:45	CDT	61.7	A	102.92	A
USGS	08068800	2017-04-20 19:00	CDT	60.9	A	102.91	A
USGS	08068800	2017-04-20 19:15	CDT	61.7	A	102.92	A
USGS	08068800	2017-04-20 19:30	CDT	60.9	A	102.91	A
USGS	08068800	2017-04-20 19:45	CDT	60.1	A	102.90	A
USGS	08068800	2017-04-20 20:00	CDT	59.3	A	102.89	A
USGS	08068800	2017-04-20 20:15	CDT	60.1	A	102.90	A
USGS	08068800	2017-04-20 20:30	CDT	59.3	A	102.89	A
USGS	08068800	2017-04-20 20:45	CDT	59.3	A	102.89	A
USGS	08068800	2017-04-20 21:00	CDT	59.3	A	102.89	A
USGS	08068800	2017-04-20 21:15	CDT	59.3	A	102.89	A
USGS	08068800	2017-04-20 21:30	CDT	59.3	A	102.89	A
USGS	08068800	2017-04-20 21:45	CDT	58.6	A	102.88	A
USGS	08068800	2017-04-20 22:00	CDT	58.6	A	102.88	A
USGS	08068800	2017-04-20 22:15	CDT	59.3	A	102.89	A
USGS	08068800	2017-04-20 22:30	CDT	58.6	A	102.88	A
USGS	08068800	2017-04-20 22:45	CDT	58.6	A	102.88	A
USGS	08068800	2017-04-20 23:00	CDT	58.6	A	102.88	A
USGS	08068800	2017-04-20 23:15	CDT	57.8	A	102.87	A
USGS	08068800	2017-04-20 23:30	CDT	58.6	A	102.88	A
USGS	08068800	2017-04-20 23:45	CDT	58.6	A	102.88	A
USGS	08068800	2017-04-21 00:00	CDT	57.8	A	102.87	A
USGS	08068800	2017-04-21 00:15	CDT	57.0	A	102.86	A
USGS	08068800	2017-04-21 00:30	CDT	57.8	A	102.87	A
USGS	08068800	2017-04-21 00:45	CDT	57.0	A	102.86	A
USGS	08068800	2017-04-21 01:00	CDT	57.8	A	102.87	A
USGS	08068800	2017-04-21 01:15	CDT	57.0	A	102.86	A
USGS	08068800	2017-04-21 01:30	CDT	57.0	A	102.86	A
USGS	08068800	2017-04-21 01:45	CDT	56.3	A	102.85	A
USGS	08068800	2017-04-21 02:00	CDT	56.3	A	102.85	A
USGS	08068800	2017-04-21 02:15	CDT	56.3	A	102.85	A
USGS	08068800	2017-04-21 02:30	CDT	56.3	A	102.85	A
USGS	08068800	2017-04-21 02:45	CDT	55.5	A	102.84	A
USGS	08068800	2017-04-21 03:00	CDT	56.3	A	102.85	A
USGS	08068800	2017-04-21 03:15	CDT	55.5	A	102.84	A
USGS	08068800	2017-04-21 03:30	CDT	55.5	A	102.84	A
USGS	08068800	2017-04-21 03:45	CDT	54.7	A	102.83	A
USGS	08068800	2017-04-21 04:00	CDT	54.7	A	102.83	A
USGS	08068800	2017-04-21 04:15	CDT	54.7	A	102.83	A
USGS	08068800	2017-04-21 04:30	CDT	54.7	A	102.83	A
USGS	08068800	2017-04-21 04:45	CDT	54.0	A	102.82	A
USGS	08068800	2017-04-21 05:00	CDT	54.0	A	102.82	A
USGS	08068800	2017-04-21 05:15	CDT	53.3	A	102.81	A
USGS	08068800	2017-04-21 05:30	CDT	53.3	A	102.81	A
USGS	08068800	2017-04-21 05:45	CDT	52.5	A	102.80	A
USGS	08068800	2017-04-21 06:00	CDT	51.8	A	102.79	A
USGS	08068800	2017-04-21 06:15	CDT	51.0	A	102.78	A
USGS	08068800	2017-04-21 06:30	CDT	51.0	A	102.78	A
USGS	08068800	2017-04-21 06:45	CDT	51.0	A	102.78	A
USGS	08068800	2017-04-21 07:00	CDT	51.8	A	102.79	A
USGS	08068800	2017-04-21 07:15	CDT	50.2	A	102.77	A
USGS	08068800	2017-04-21 07:30	CDT	50.2	A	102.77	A
USGS	08068800	2017-04-21 07:45	CDT	50.2	A	102.77	A
USGS	08068800	2017-04-21 08:00	CDT	48.6	A	102.75	A
USGS	08068800	2017-04-21 08:15	CDT	49.4	A	102.76	A
USGS	08068800	2017-04-21 08:30	CDT	48.6	A	102.75	A
USGS	08068800	2017-04-21 08:45	CDT	48.6	A	102.75	A
USGS	08068800	2017-04-21 09:00	CDT	47.8	A	102.74	A
USGS	08068800	2017-04-21 09:15	CDT	48.6	A	102.75	A
USGS	08068800	2017-04-21 09:30	CDT	47.0	A	102.73	A
USGS	08068800	2017-04-21 09:45	CDT	47.0	A	102.73	A
USGS	08068800	2017-04-21 10:00	CDT	47.0	A	102.73	A
USGS	08068800	2017-04-21 10:15	CDT	47.0	A	102.73	A
USGS	08068800	2017-04-21 10:30	CDT	46.3	A	102.72	A
USGS	08068800	2017-04-21 10:45	CDT	46.3	A	102.72	A
USGS	08068800	2017-04-21 11:00	CDT	46.3	A	102.72	A
USGS	08068800	2017-04-21 11:15	CDT	46.3	A	102.72	A
USGS	08068800	2017-04-21 11:30	CDT	46.3	A	102.72	A
USGS	08068800	2017-04-21 11:45	CDT	46.3	A	102.72	A
USGS	08068800	2017-04-21 12:00	CDT	45.5	A	102.71	A
USGS	08068800	2017-04-21 12:15	CDT	44.8	A	102.70	A
USGS	08068800	2017-04-21 12:30	CDT	44.8	A	102.70	A
USGS	08068800	2017-04-21 12:45	CDT	44.8	A	102.70	A
USGS	08068800	2017-04-21 13:00	CDT	44.8	A	102.70	A
USGS	08068800	2017-04-21 13:15	CDT	44.8	A	102.70	A
USGS	08068800	2017-04-21 13:30	CDT	44.0	A	102.69	A
USGS	08068800	2017-04-21 13:45	CDT	44.0	A	102.69	A
USGS	08068800	2017-04-21 14:00	CDT	44.0	A	102.69	A
USGS	08068800	2017-04-21 14:15	CDT	43.3	A	102.68	A
USGS	08068800	2017-04-21 14:30	CDT	43.3	A	102.68	A
USGS	08068800	2017-04-21 14:45	CDT	42.5	A	102.67	A
USGS	08068800	2017-04-21 15:00	CDT	42.5	A	102.67	A
USGS	08068800	2017-04-21 15:15	CDT	42.5	A	102.67	A
USGS	08068800	2017-04-21 15:30	CDT	42.5	A	102.67	A
USGS	08068800	2017-04-21 15:45	CDT	42.5	A	102.67	A
USGS	08068800	2017-04-21 16:00	CDT	42.5	A	102.67	A
USGS	08068800	2017-04-21 16:15	CDT	41.8	A	102.66	A
USGS	08068800	2017-04-21 16:30	CDT	41.1	A	102.65	A
USGS	08068800	2017-04-21 16:45	CDT	41.1	A	102.65	A
USGS	08068800	2017-04-21 17:00	CDT	41.1	A	102.65	A
USGS	08068800	2017-04-21 17:15	CDT	41.1	A	102.65	A
USGS	08068800	2017-04-21 17:30	CDT	40.4	A	102.64	A
USGS	08068800	2017-04-21 17:45	CDT	40.4	A	102.64	A
USGS	08068800	2017-04-21 18:00	CDT	39.7	A	102.63	A
USGS	08068800	2017-04-21 18:15	CDT	39.7	A	102.63	A
USGS	08068800	2017-04-21 18:30	CDT	39.7	A	102.63	A
USGS	08068800	2017-04-21 18:45	CDT	39.0	A	102.62	A
USGS	08068800	2017-04-21 19:00	CDT	39.0	A	102.62	A
USGS	08068800	2017-04-21 19:15	CDT	39.0	A	102.62	A
USGS	08068800	2017-04-21 19:30	CDT	39.0	A	102.62	A
USGS	08068800	2017-04-21 19:45	CDT	38.3	A	102.61	A
USGS	08068800	2017-04-21 20:00	CDT	38.3	A	102.61	A
USGS	08068800	2017-04-21 20:15	CDT	38.3	A	102.61	A
USGS	08068800	2017-04-21 20:30	CDT	38.3	A	102.61	A
USGS	08068800	2017-04-21 20:45	CDT	37.7	A	102.60	A
USGS	08068800	2017-04-21 21:00	CDT	38.3	A	102.61	A
USGS	08068800	2017-04-21 21:15	CDT	38.3	A	102.61	A
USGS	08068800	2017-04-21 21:30	CDT	37.7	A	102.60	A
USGS	08068800	2017-04-21 21:45	CDT	37.7	A	102.60	A
USGS	08068800	2017-04-21 22:00	CDT	37.7	A	102.60	A
USGS	08068800	2017-04-21 22:15	CDT	37.7	A	102.60	A
USGS	08068800	2017-04-21 22:30	CDT	37.0	A	102.59	A
USGS	08068800	2017-04-21 22:45	CDT	37.0	A	102.59	A
USGS	08068800	2017-04-21 23:00	CDT	36.3	A	102.58	A
USGS	08068800	2017-04-21 23:15	CDT	36.3	A	102.58	A
USGS	08068800	2017-04-21 23:30	CDT	36.3	A	102.58	A
USGS	08068800	2017-04-21 23:45	CDT	36.3	A	102.58	A
USGS	08068800	2017-04-22 00:00	CDT	35.6	A	102.57	A
USGS	08068800	2017-04-22 00:15	CDT	36.3	A	102.58	A
USGS	08068800	2017-04-22 00:30	CDT	36.3	A	102.58	A
USGS	08068800	2017-04-22 00:45	CDT	34.9	A	102.56	A
USGS	08068800	2017-04-22 01:00	CDT	35.6	A	102.57	A
USGS	08068800	2017-04-22 01:15	CDT	34.9	A	102.56	A
USGS	08068800	2017-04-22 01:30	CDT	35.6	A	102.57	A
USGS	08068800	2017-04-22 01:45	CDT	34.9	A	102.56	A
USGS	08068800	2017-04-22 02:00	CDT	34.9	A	102.56	A
USGS	08068800	2017-04-22 02:15	CDT	34.2	A	102.55	A
USGS	08068800	2017-04-22 02:30	CDT	34.2	A	102.55	A
USGS	08068800	2017-04-22 02:45	CDT	34.2	A	102.55	A
USGS	08068800	2017-04-22 03:00	CDT	33.5	A	102.54	A
USGS	08068800	2017-04-22 03:15	CDT	34.2	A	102.55	A
USGS	08068800	2017-04-22 03:30	CDT	34.2	A	102.55	A
USGS	08068800	2017-04-22 03:45	CDT	33.5	A	102.54	A
USGS	08068800	2017-04-22 04:00	CDT	33.5	A	102.54	A
USGS	08068800	2017-04-22 04:15	CDT	33.5	A	102.54	A
USGS	08068800	2017-04-22 04:30	CDT	33.5	A	102.54	A
USGS	08068800	2017-04-22 04:45	CDT	32.8	A	102.53	A
USGS	08068800	2017-04-22 05:00	CDT	32.8	A	102.53	A
USGS	08068800	2017-04-22 05:15	CDT	32.8	A	102.53	A
USGS	08068800	2017-04-22 05:30	CDT	32.1	A	102.52	A
USGS	08068800	2017-04-22 05:45	CDT	32.1	A	102.52	A
USGS	08068800	2017-04-22 06:00	CDT	32.1	A	102.52	A
USGS	08068800	2017-04-22 06:15	CDT	32.1	A	102.52	A
USGS	08068800	2017-04-22 06:30	CDT	32.1	A	102.52	A
USGS	08068800	2017-04-22 06:45	CDT	31.5	A	102.51	A
USGS	08068800	2017-04-22 07:00	CDT	31.5	A	102.51	A
USGS	08068800	2017-04-22 07:15	CDT	30.8	A	102.50	A
USGS	08068800	2017-04-22 07:30	CDT	30.8	A	102.50	A
USGS	08068800	2017-04-22 07:45	CDT	30.8	A	102.50	A
USGS	08068800	2017-04-22 08:00	CDT	30.8	A	102.50	A
USGS	08068800	2017-04-22 08:15	CDT	30.2	A	102.49	A
USGS	08068800	2017-04-22 08:30	CDT	30.2	A	102.49	A
USGS	08068800	2017-04-22 08:45	CDT	30.2	A	102.49	A
USGS	08068800	2017-04-22 09:00	CDT	30.2	A	102.49	A
USGS	08068800	2017-04-22 09:15	CDT	29.5	A	102.48	A
USGS	08068800	2017-04-22 09:30	CDT	29.5	A	102.48	A
USGS	08068800	2017-04-22 09:45	CDT	29.5	A	102.48	A
USGS	08068800	2017-04-22 10:00	CDT	29.5	A	102.48	A
USGS	08068800	2017-04-22 10:15	CDT	29.5	A	102.48	A
USGS	08068800	2017-04-22 10:30	CDT	28.9	A	102.47	A
USGS	08068800	2017-04-22 10:45	CDT	28.9	A	102.47	A
USGS	08068800	2017-04-22 11:00	CDT	28.2	A	102.46	A
USGS	08068800	2017-04-22 11:15	CDT	28.2	A	102.46	A
USGS	08068800	2017-04-22 11:30	CDT	28.2	A	102.46	A
USGS	08068800	2017-04-22 11:45	CDT	28.2	A	102.46	A
USGS	08068800	2017-04-22 12:00	CDT	27.6	A	102.45	A
USGS	08068800	2017-04-22 12:15	CDT	27.6	A	102.45	A
USGS	08068800	2017-04-22 12:30	CDT	27.6	A	102.45	A
USGS	08068800	2017-04-22 12:45	CDT	27.6	A	102.45	A
USGS	08068800	2017-04-22 13:00	CDT	26.9	A	102.44	A
USGS	08068800	2017-04-22 13:15	CDT	27.6	A	102.45	A
USGS	08068800	2017-04-22 13:30	CDT	27.6	A	102.45	A
USGS	08068800	2017-04-22 13:45	CDT	26.9	A	102.44	A
USGS	08068800	2017-04-22 14:00	CDT	26.9	A	102.44	A
USGS	08068800	2017-04-22 14:15	CDT	26.9	A	102.44	A
USGS	08068800	2017-04-22 14:30	CDT	26.9	A	102.44	A
USGS	08068800	2017-04-22 14:45	CDT	26.9	A	102.44	A
USGS	08068800	2017-04-22 15:00	CDT	26.9	A	102.44	A
USGS	08068800	2017-04-22 15:15	CDT	26.3	A	102.43	A
USGS	08068800	2017-04-22 15:30	CDT	26.9	A	102.44	A
USGS	08068800	2017-04-22 15:45	CDT	26.3	A	102.43	A
USGS	08068800	2017-04-22 16:00	CDT	26.3	A	102.43	A
USGS	08068800	2017-04-22 16:15	CDT	26.3	A	102.43	A
USGS	08068800	2017-04-22 16:30	CDT	26.3	A	102.43	A
USGS	08068800	2017-04-22 16:45	CDT	26.3	A	102.43	A
USGS	08068800	2017-04-22 17:00	CDT	25.7	A	102.42	A
USGS	08068800	2017-04-22 17:15	CDT	26.3	A	102.43	A
USGS	08068800	2017-04-22 17:30	CDT	25.7	A	102.42	A
USGS	08068800	2017-04-22 17:45	CDT	26.3	A	102.43	A
USGS	08068800	2017-04-22 18:00	CDT	25.1	A	102.41	A
USGS	08068800	2017-04-22 18:15	CDT	25.7	A	102.42	A
USGS	08068800	2017-04-22 18:30	CDT	25.7	A	102.42	A
USGS	08068800	2017-04-22 18:45	CDT	25.7	A	102.42	A
USGS	08068800	2017-04-22 19:00	CDT	25.7	A	102.42	A
USGS	08068800	2017-04-22 19:15	CDT	25.7	A	102.42	A
USGS	08068800	2017-04-22 19:30	CDT	25.1	A	102.41	A
USGS	08068800	2017-04-22 19:45	CDT	25.1	A	102.41	A
USGS	08068800	2017-04-22 20:00	CDT	25.1	A	102.41	A
USGS	08068800	2017-04-22 20:15	CDT	25.1	A	102.41	A
USGS	08068800	2017-04-22 20:30	CDT	25.1	A	102.41	A
USGS	08068800	2017-04-22 20:45	CDT	25.1	A	102.41	A
USGS	08068800	2017-04-22 21:00	CDT	25.1	A	102.41	A
USGS	08068800	2017-04-22 21:15	CDT	24.5	A	102.40	A
USGS	08068800	2017-04-22 21:30	CDT	24.5	A	102.40	A
USGS	08068800	2017-04-22 21:45	CDT	24.5	A	102.40	A
USGS	08068800	2017-04-22 22:00	CDT	24.5	A	102.40	A
USGS	08068800	2017-04-22 22:15	CDT	24.5	A	102.40	A
USGS	08068800	2017-04-22 22:30	CDT	24.5	A	102.40	A
USGS	08068800	2017-04-22 22:45	CDT	24.5	A	102.40	A
USGS	08068800	2017-04-22 23:00	CDT	24.5	A	102.40	A
USGS	08068800	2017-04-22 23:15	CDT	23.9	A	102.39	A
USGS	08068800	2017-04-22 23:30	CDT	24.5	A	102.40	A
USGS	08068800	2017-04-22 23:45	CDT	24.5	A	102.40	A
USGS	08068800	2017-04-23 00:00	CDT	23.9	A	102.39	A
USGS	08068800	2017-04-23 00:15	CDT	24.5	A	102.40	A
USGS	08068800	2017-04-23 00:30	CDT	23.9	A	102.39	A
USGS	08068800	2017-04-23 00:45	CDT	23.9	A	102.39	A
USGS	08068800	2017-04-23 01:00	CDT	23.9	A	102.39	A
USGS	08068800	2017-04-23 01:15	CDT	23.9	A	102.39	A
USGS	08068800	2017-04-23 01:30	CDT	23.9	A	102.39	A
USGS	08068800	2017-04-23 01:45	CDT	23.9	A	102.39	A
USGS	08068800	2017-04-23 02:00	CDT	23.9	A	102.39	A
USGS	08068800	2017-04-23 02:15	CDT	23.9	A	102.39	A
USGS	08068800	2017-04-23 02:30	CDT	23.3	A	102.38	A
USGS	08068800	2017-04-23 02:45	CDT	23.3	A	102.38	A
USGS	08068800	2017-04-23 03:00	CDT	23.3	A	102.38	A
USGS	08068800	2017-04-23 03:15	CDT	23.3	A	102.38	A
USGS	08068800	2017-04-23 03:30	CDT	23.3	A	102.38	A
USGS	08068800	2017-04-23 03:45	CDT	22.8	A	102.37	A
USGS	08068800	2017-04-23 04:00	CDT	23.3	A	102.38	A
USGS	08068800	2017-04-23 04:15	CDT	23.3	A	102.38	A
USGS	08068800	2017-04-23 04:30	CDT	23.3	A	102.38	A
USGS	08068800	2017-04-23 04:45	CDT	22.8	A	102.37	A
USGS	08068800	2017-04-23 05:00	CDT	22.8	A	102.37	A
USGS	08068800	2017-04-23 05:15	CDT	22.8	A	102.37	A
USGS	08068800	2017-04-23 05:30	CDT	22.8	A	102.37	A
USGS	08068800	2017-04-23 05:45	CDT	22.2	A	102.36	A
USGS	08068800	2017-04-23 06:00	CDT	22.2	A	102.36	A
USGS	08068800	2017-04-23 06:15	CDT	22.2	A	102.36	A
USGS	08068800	2017-04-23 06:30	CDT	22.2	A	102.36	A
USGS	08068800	2017-04-23 06:45	CDT	22.2	A	102.36	A
USGS	08068800	2017-04-23 07:00	CDT	21.7	A	102.35	A
USGS	08068800	2017-04-23 07:15	CDT	22.2	A	102.36	A
USGS	08068800	2017-04-23 07:30	CDT	21.7	A	102.35	A
USGS	08068800	2017-04-23 07:45	CDT	21.7	A	102.35	A
USGS	08068800	2017-04-23 08:00	CDT	21.1	A	102.34	A
USGS	08068800	2017-04-23 08:15	CDT	21.1	A	102.34	A
USGS	08068800	2017-04-23 08:30	CDT	21.1	A	102.34	A
USGS	08068800	2017-04-23 08:45	CDT	21.1	A	102.34	A
USGS	08068800	2017-04-23 09:00	CDT	20.6	A	102.33	A
USGS	08068800	2017-04-23 09:15	CDT	20.6	A	102.33	A
USGS	08068800	2017-04-23 09:30	CDT	20.1	A	102.32	A
USGS	08068800	2017-04-23 09:45	CDT	20.6	A	102.33	A
USGS	08068800	2017-04-23 10:00	CDT	20.1	A	102.32	A
USGS	08068800	2017-04-23 10:15	CDT	20.1	A	102.32	A
USGS	08068800	2017-04-23 10:30	CDT	20.1	A	102.32	A
USGS	08068800	2017-04-23 10:45	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-23 11:00	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-23 11:15	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-23 11:30	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-23 11:45	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-23 12:00	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-23 12:15	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-23 12:30	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 12:45	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 13:00	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 13:15	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 13:30	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 13:45	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 14:00	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 14:15	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 14:30	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 14:45	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 15:00	CDT	18.6	A	102.29	A
USGS	08068800	2017-04-23 15:15	CDT	18.6	A	102.29	A
USGS	08068800	2017-04-23 15:30	CDT	18.6	A	102.29	A
USGS	08068800	2017-04-23 15:45	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 16:00	CDT	18.6	A	102.29	A
USGS	08068800	2017-04-23 16:15	CDT	18.6	A	102.29	A
USGS	08068800	2017-04-23 16:30	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 16:45	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 17:00	CDT	18.6	A	102.29	A
USGS	08068800	2017-04-23 17:15	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 17:30	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 17:45	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 18:00	CDT	18.6	A	102.29	A
USGS	08068800	2017-04-23 18:15	CDT	18.6	A	102.29	A
USGS	08068800	2017-04-23 18:30	CDT	18.6	A	102.29	A
USGS	08068800	2017-04-23 18:45	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 19:00	CDT	18.6	A	102.29	A
USGS	08068800	2017-04-23 19:15	CDT	18.6	A	102.29	A
USGS	08068800	2017-04-23 19:30	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 19:45	CDT	18.6	A	102.29	A
USGS	08068800	2017-04-23 20:00	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 20:15	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 20:30	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 20:45	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 21:00	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 21:15	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 21:30	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-23 21:45	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 22:00	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 22:15	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-23 22:30	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 22:45	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-23 23:00	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-23 23:15	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-23 23:30	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-23 23:45	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 00:00	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 00:15	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 00:30	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 00:45	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 01:00	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 01:15	CDT	19.1	A	102.30	A
USGS	08068800	2017-04-24 01:30	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 01:45	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 02:00	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 02:15	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 02:30	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 02:45	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 03:00	CDT	20.1	A	102.32	A
USGS	08068800	2017-04-24 03:15	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 03:30	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 03:45	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 04:00	CDT	19.6	A	102.31	A
USGS	08068800	2017-04-24 04:15	CDT	20.1	A	102.32	A
