,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,2017-08-26 08:30:00,15.346634,15.026475,15.176718,15.695182999999998,15.0128355,14.634784,9.435657,15.316991,9.435884,15.692248999999999,16.06683,9.435785000000001,14.6544895,15.697389999999999,16.01703,9.541314,9.473533,14.984454000000001,14.719907999999998,9.435749000000001,15.970294,15.7029085,14.246949,15.991532999999999,9.55731,16.023579,10.407966,9.435706,13.1940155,15.679525,14.858778,15.944713,15.776368,15.194837,9.43582,16.080560000000002,15.950109,15.154288000000001,15.595357,9.435831,15.291033,15.999278,16.014153,15.019589000000002,14.952405,14.92787,15.483156,14.771573000000002,15.970475,15.787888,15.868385,9.435808,14.016322,14.510047,14.489253,15.67883,15.656872,15.367870000000002,15.943305,14.680585,16.01725,15.2326975,9.435714,15.987608999999999,16.002077,15.576811,15.96919
616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,2017-08-26 08:32:00,15.346598,15.031011,15.176072,15.695126,15.016167,14.641048999999999,9.4365635,15.320148000000001,9.436999,15.691296,16.066772,9.436794,14.660395,15.695443,16.017174,9.541841,9.473963,14.983673000000001,14.717569,9.436764,15.970404,15.703592,14.254283,15.991508499999998,9.557938,16.023893,10.410067,9.436564,13.2458935,15.681482,14.85654,15.945039999999999,15.776122,15.198796,9.436951,16.08089,15.949907,15.152407,15.597925,9.436913,15.293359,15.9997635,16.014467,15.023832999999998,14.950943,14.9327,15.481004,14.770970000000002,15.9708185,15.787572,15.869573999999998,9.436721,14.060104,14.509355,14.494687,15.680788,15.655396,15.367953,15.943848999999998,14.6861315,16.017115,15.234153,9.436567,15.987420000000002,16.00287,15.574410999999998,15.969328
617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,2017-08-26 08:34:00,15.346433,15.035413,15.175261,15.694925,15.019356,14.647114000000002,9.437798,15.323222,9.43827,15.690207999999998,16.066608,9.438031,14.666139,15.693326999999998,16.017174,9.542877,9.474899,14.98276,14.715159,9.4380455,15.970366,15.704139000000001,14.261422,15.991375,9.559072,16.024113,10.412367,9.437695,13.2953825,15.683392000000001,14.854186,15.945201999999998,15.775743,15.202665,9.438301,16.081129999999998,15.949565,15.150393,15.600401000000002,9.438194000000001,15.295531,16.000164,16.014645,15.027987,14.9493475,14.937420000000001,15.478689,14.77024,15.971035,15.787054999999999,15.870639,9.437812,14.100617000000002,14.508501,14.500034,15.682669,15.653765,15.367875,15.94429,14.691595999999999,16.016835999999998,15.235459,9.437684,15.987057,16.00356,15.571867999999998,15.969352
618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,2017-08-26 08:36:00,15.345733,15.039227499999999,15.173861,15.694170000000002,15.022027,14.652515,9.438529,15.32579,9.438911,15.688594,16.065926,9.438709,14.671231,15.690648000000001,16.016598000000002,9.543409,9.475469,14.981341,14.7123,9.438769,15.969771,15.704117000000002,14.267765,15.990742000000001,9.559614,16.023806,10.413813,9.438341000000001,13.342034,15.684804999999999,14.851317000000002,15.944785999999999,15.774820000000002,15.205928,9.439038,16.08084,15.948633,15.147867000000002,15.602348,9.438879,15.297137,16.00004,16.014235,15.031573999999999,14.947228,14.941648,15.475784,14.768998000000002,15.970679,15.785939,15.871118,9.438377000000001,14.137227,14.506992000000002,14.504718,15.684033,15.651556,15.367213000000001,15.944194,14.696473000000001,16.016016,15.236238,9.438319,15.986106,16.003645000000002,15.56877,15.968874
619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,2017-08-26 08:38:00,15.34522,15.043257,15.172726999999998,15.693644,15.024874,14.65815,9.439191,15.328523,9.439626,15.687198,16.065489000000003,9.439407000000001,14.676551000000002,15.688229999999999,16.016327,9.543858,9.47605,14.980135,14.709682,9.439489,15.969475,15.704327,14.274264000000002,15.990362,9.560129,16.023733,10.415165,9.438952,13.386767,15.6863365,14.848737,15.944669000000001,15.774131,15.209341,9.439818,16.080782,15.947983,15.145566,15.604432,9.43961,15.298951,16.000122,16.014118,15.035319,14.945348,14.946060000000001,15.473157999999998,14.767969,15.970597,15.785128,15.871817000000002,9.438972999999999,14.171293,14.505832,14.5095625,15.685554000000002,15.649603,15.366787,15.94433,14.701610999999998,16.015507,15.237212,9.438925,15.985501999999999,16.003975,15.565923999999999,15.968633
620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,2017-08-26 08:40:00,15.344978,15.047432999999998,15.171864499999998,15.693394,15.027910999999998,14.663910000000001,9.439921,15.331439999999999,9.440444,15.68607,16.065266,9.44019,14.682015,15.686086999999999,16.016302,9.544397,9.476716,14.979146,14.707315,9.440287,15.96942,15.704794,14.280870000000002,15.990197,9.560725,16.023863000000002,10.4164915,9.439641,13.429685999999998,15.688051999999999,14.846409,15.944794,15.773716,15.212933999999999,9.44068,16.080906,15.947599,15.143522,15.606696,9.440431,15.300966,16.000397,16.014246,15.039206,14.943703,14.950604,15.47085,14.767153,15.970753,15.784582,15.872721,9.439667,14.202618,14.504926000000001,14.51452,15.687270999999999,15.647951999999998,15.366636999999999,15.944672,14.706945000000001,16.01524,15.238397,9.439608,15.985159,16.004504999999998,15.563382999999998,15.968611
621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,2017-08-26 08:42:00,15.344373,15.051192000000002,15.170623,15.692729,15.030582999999998,14.66924,9.4403305,15.333967000000001,9.440905,15.684543,16.064606,9.440632,14.68706,15.683542999999998,16.015801999999994,9.544572,9.477019,14.977823,14.70465,9.440727,15.968916,15.704832000000001,14.287052,15.989602,9.560862,16.023552,10.417276,9.440056,13.470358,15.6893635,14.843760500000002,15.94447,15.772887,15.216107000000001,9.441144,16.080595000000002,15.946784,15.141138,15.608537,9.440885,15.302571,16.000232999999998,16.013895,15.042682999999998,14.941726999999998,14.954787,15.468146,14.766028,15.970448499999998,15.783592,15.873179,9.440097,14.230702,14.503696,14.51911,15.688574,15.645885,15.366097,15.944585,14.711894000000001,16.014515,15.239213000000001,9.440022,15.984347,16.004564000000002,15.560464000000001,15.968174
622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,2017-08-26 08:44:00,15.343595,15.054847,15.169214000000002,15.691889000000002,15.033113,14.674449,9.440623,15.336385,9.441313,15.6828375,16.063814,9.440994,14.691999,15.680816,16.015137,9.544572,9.477141,14.976360999999999,14.701879000000002,9.441077,15.968243,15.704692000000001,14.293120000000002,15.98885,9.560829,16.023115,10.417971,9.440386,13.509094,15.690579999999999,14.840989000000002,15.943995999999999,15.77188,15.21921,9.441531,16.080166000000002,15.945783,15.13861,15.610257,9.441269,15.304026,15.999948999999999,16.013391,15.046083,14.939609,14.958864000000002,15.46526,14.764791500000001,15.969992,15.782404000000001,15.873531,9.440477,14.256568,14.502382,14.523628,15.68976,15.643632,15.365382,15.944359,14.716759,16.013607,15.239882999999999,9.440357,15.98334,16.004504999999998,15.557357999999999,15.967604
623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,2017-08-26 08:46:00,15.342569,15.058373999999999,15.167585,15.690843,15.035433,14.679503,9.44082,15.338636,9.441643,15.680928,16.062887,9.441272999999999,14.696791,15.677892000000002,16.014305,9.544485,9.477131,14.974701999999999,14.698889,9.4413395,15.967398,15.704348999999999,14.299015,15.987936999999999,9.560715,16.022541,10.418616,9.440624,13.545767,15.691654000000002,14.838002,15.943348,15.770674,15.222180999999999,9.441832000000002,16.079622,15.944595,15.135874,15.611815,9.44157,15.305294,15.999531,16.012732,15.049376,14.937284,14.962798999999999,15.462148,14.763320000000002,15.969372,15.781001000000002,15.873742000000002,9.440774000000001,14.280328,14.500885999999998,14.528051,15.690787,15.64117,15.36444,15.943978,14.721522,16.012524,15.240344,9.440599,15.982153,16.004322,15.554027,15.966871
624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,2017-08-26 08:48:00,15.341549,15.061903,15.165946,15.689829000000001,15.037722,14.684535999999998,9.440945,15.340893,9.44189,15.679056,16.062020999999998,9.441474000000001,14.701570000000002,15.675004000000001,16.013533,9.544338,9.47703,14.973023000000001,14.695854,9.441523,15.966606,15.704041,14.304819,15.987079000000001,9.560534,16.022026,10.419213,9.440786,13.580407999999998,15.692763000000001,14.834968,15.942743,15.769507999999998,15.22517,9.442047,16.07914,15.94347,15.1331415,15.613396,9.441792,15.306569,15.999164000000002,16.012133,15.052686999999999,14.934939000000002,14.966717000000001,15.459053,14.761794,15.968807,15.779642,15.873993,9.44099,14.301729000000002,14.499317999999999,14.5324745,15.691849,15.638751,15.363506,15.943642,14.726273999999998,16.011501000000006,15.240793,9.440765,15.981022,16.004198000000002,15.550730999999999,15.96619
625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,2017-08-26 08:50:00,15.340578,15.065443,15.164364,15.688865,15.040018,14.689582999999999,9.441029,15.343155,9.442072,15.677235000000001,16.06119,9.441619000000001,14.706359,15.672189000000001,16.012812,9.544151,9.4768715,14.971381,14.692841,9.44165,15.96587,15.703783,14.310586,15.986267000000002,9.560301,16.021545,10.419758,9.440899,13.613329,15.693878,14.831960999999998,15.942186999999999,15.7684,15.22816,9.442199,16.078692999999998,15.942408,15.130469,15.614982,9.441952,15.307875,15.998820000000002,16.011581,15.056004999999999,14.932637,14.970633,15.456028,14.760279999999998,15.968288,15.778351999999998,15.874268,9.441149000000001,14.321297,14.497767999999999,14.536934,15.692928,15.636402,15.362632999999999,15.943342,14.730982999999998,16.010538,15.241268,9.440883,15.979957,16.004108,15.547519,15.9655485
626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,2017-08-26 08:52:00,15.339578,15.068857000000001,15.162720000000002,15.687838000000001,15.042223000000002,14.694498999999999,9.441102,15.3453245,9.442218,15.675360999999999,16.060284,9.441734,14.711028,15.669328,16.01201,9.543946,9.476683,14.969673,14.689794,9.441753,15.965071,15.703448000000002,14.316252,15.985404999999998,9.5600395,16.020986999999998,10.420245,9.440992,13.644529,15.694904999999999,14.828883,15.941563,15.767237,15.231042,9.442319,16.078165,15.941316,15.127761999999999,15.6164665,9.44208,15.309091,15.998393,16.010942,15.059209,14.930272,14.974435,15.452966,14.75871,15.967693,15.776997,15.874455,9.441274,14.339224,14.496174,14.5413475,15.693918,15.634004999999998,15.361707999999998,15.942972,14.73555,16.009506,15.2416725,9.440979,15.978829000000001,16.003923,15.544296,15.9648485
627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,2017-08-26 08:54:00,15.338574,15.072207999999998,15.16107,15.686805999999999,15.04437,14.699297,9.441182,15.347462,9.44235,15.673488,16.059347,9.441844,14.715597,15.666483,16.011175,9.543735,9.476484,14.967953,14.686729,9.441854,15.964246,15.703095000000001,14.321773,15.984520000000002,9.559765,16.020391,10.420673,9.441084,13.67378,15.695917999999999,14.825795,15.940907999999999,15.766067,15.233887,9.442431,16.077595000000002,15.940202,15.125058,15.617918,9.442198,15.310265,15.9979315,16.010265,15.062370000000001,14.927898,14.978157999999999,15.449929999999998,14.757105,15.967062,15.775631,15.87461,9.441386999999999,14.355628,14.494499,14.545668,15.694885000000001,15.631614,15.360774,15.942573,14.740048000000002,16.00844,15.242053,9.4410715,15.977668,16.003693,15.541101999999999,15.964129
628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,2017-08-26 08:56:00,15.337533,15.075526000000002,15.159413,15.68574,15.046469,14.704041,9.44127,15.349557999999998,9.44248,15.671591000000001,16.05838,9.441953999999999,14.720116,15.663642000000001,16.010307,9.543522,9.476284,14.9662285,14.683651,9.441957,15.963391,15.702712,14.327175,15.983609,9.559482,16.019766,10.421037,9.441178,13.700857999999998,15.696888000000001,14.822728,15.940225,15.764859,15.236691,9.442545,16.076995999999998,15.939047,15.122354999999999,15.619318,9.442316,15.311399,15.997434,16.009554,15.065498999999999,14.925527,14.981832,15.44689,14.755479000000001,15.966396,15.774235000000001,15.874724,9.441499,14.370647,14.492809,14.549941,15.695807,15.6292095,15.359812,15.942139,14.744523999999998,16.007345,15.242396,9.441168,15.976479000000001,16.003428,15.5379095,15.963378
629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,2017-08-26 08:58:00,15.339083,15.081803,15.160652,15.687381,15.051127,14.711904,9.444193,15.354304,9.445794,15.672262,16.060081,9.445029,14.727674,15.663495999999999,16.012379,9.546795,9.47955,14.967132000000001,14.683137,9.445077000000001,15.965320000000002,15.705138,14.335659,15.985271,9.563272,16.021893,10.425608,9.443873,13.729115,15.700457,14.822576500000002,15.942416,15.766286,15.242460000000001,9.445943,16.079110999999994,15.940566,15.122276999999999,15.623382,9.445572,15.315289000000002,15.999653,16.011816,15.071484,14.92593,14.988047,15.446692,14.756504000000001,15.968601,15.775742000000001,15.87775,9.444280000000001,14.387757999999998,14.494306,14.557098000000002,15.699414,15.629578,15.3616495,15.944435,14.752135,16.009037,15.24528,9.443845,15.978159,16.006195,15.537367000000001,15.965193
630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,2017-08-26 09:00:00,15.340442,15.087882,15.161645000000002,15.688806,15.055598000000002,14.719548999999999,9.448209,15.358932000000001,9.449846,15.6727295,16.061518,9.448984,14.734972,15.663079000000002,16.014116,9.552222,9.485233,14.967898000000002,14.682719,9.449156,15.96689,15.707351000000001,14.344033,15.986672,9.569315,16.023785,10.43157,9.447497,13.755635,15.703956,14.82236,15.9442215,15.767504,15.248080999999999,9.450243,16.080967,15.941752,15.122023,15.62731,9.449664,15.318958,16.001657,16.01374,15.077333,14.926189,14.994092000000002,15.446243,14.757485999999998,15.970460999999998,15.776957999999999,15.880479,9.447809,14.403577,14.495702,14.564139,15.702901,15.6296835,15.363234,15.946471,14.759579,16.010397,15.247957000000001,9.447435,15.979439999999999,16.008663000000002,15.536601999999998,15.966715
